Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
1.6125,-0.014537598,-0.014725057,-0.01502686,-0.015282926,-0.015093856,-0.014933259
1.625,-0.014825229,-0.014606204,-0.015469419,-0.015156987,-0.015452026,-0.015101973
1.6375,-0.014830382,-0.014792697,-0.015586017,-0.014858727,-0.015763169,-0.015166198
1.65,-0.015510969,-0.014827161,-0.015795701,-0.0148977,-0.016004418,-0.01540719
1.6625,-0.015743521,-0.015190162,-0.015836929,-0.015042321,-0.016142275,-0.015591042
1.675,-0.016039849,-0.015861408,-0.015906179,-0.014870966,-0.015728383,-0.015681357
1.6875,-0.016262416,-0.016096215,-0.015938067,-0.015277128,-0.016337465,-0.015982258
1.7,-0.01647661,-0.016946546,-0.016007961,-0.015636264,-0.016530399,-0.016319556
1.7125,-0.016926254,-0.016964905,-0.01619993,-0.015989602,-0.01647661,-0.01651146
1.725,-0.016892756,-0.017361726,-0.01640285,-0.016478864,-0.016641522,-0.016755544
1.7375,-0.017282813,-0.016765207,-0.016866022,-0.017289255,-0.016934629,-0.017027585
1.75,-0.01725769,-0.016544894,-0.017195203,-0.017565613,-0.017389105,-0.017190501
1.7625,-0.017053804,-0.016358401,-0.017171046,-0.017971452,-0.017069586,-0.017124858
1.775,-0.016747814,-0.01633682,-0.017342723,-0.018129279,-0.017313412,-0.01717401
1.7875,-0.016611889,-0.01631685,-0.017851955,-0.018436557,-0.017615537,-0.017366558
1.8,-0.016753611,-0.016150327,-0.017912187,-0.018453306,-0.018021699,-0.017458226
1.8125,-0.016900164,-0.016792907,-0.018028785,-0.018032972,-0.017821678,-0.017515301
1.825,-0.017367202,-0.017025781,-0.017861296,-0.017512145,-0.017556272,-0.017464539
1.8375,-0.017958568,-0.017724083,-0.018286461,-0.017121766,-0.017746952,-0.017767566
1.85,-0.018449119,-0.017914119,-0.018013003,-0.017260267,-0.017544999,-0.017836301
1.8625,-0.019042096,-0.018184679,-0.017892217,-0.017395546,-0.017665784,-0.018036065
1.875,-0.019235675,-0.018057774,-0.017932479,-0.017761446,-0.018024276,-0.01820233
1.8875,-0.019157084,-0.018254896,-0.017811049,-0.017839393,-0.018145061,-0.018241497
1.9,-0.0191719,-0.018538661,-0.018121226,-0.01824942,-0.018205937,-0.018457429
1.9125,-0.01941637,-0.018928074,-0.018436235,-0.01863529,-0.018318671,-0.018746928
1.925,-0.019435696,-0.019140657,-0.019092987,-0.019302671,-0.018484872,-0.019091376
1.9375,-0.019289143,-0.018983152,-0.019302993,-0.019816734,-0.018671042,-0.019212613
1.95,-0.019286244,-0.019340356,-0.019455022,-0.019766487,-0.018373749,-0.019244371
1.9625,-0.019106515,-0.019087189,-0.019495928,-0.020184245,-0.018584721,-0.019291719
1.975,-0.018917123,-0.019303959,-0.019642159,-0.020130777,-0.018719357,-0.019342675
1.9875,-0.018735461,-0.018876861,-0.019894681,-0.020241255,-0.019156117,-0.019380875
2,-0.018809221,-0.019034366,-0.019840569,-0.02008826,-0.019681454,-0.019490774
2.0125,-0.019274648,-0.01934712,-0.019643447,-0.019823176,-0.019883086,-0.019594295
2.025,-0.019540699,-0.019558092,-0.019446003,-0.019453733,-0.020045422,-0.01960879
2.0375,-0.019400265,-0.019632496,-0.019438273,-0.019036298,-0.0197346,-0.019448386
2.05,-0.019637649,-0.019835738,-0.01942861,-0.019126807,-0.019839925,-0.019573746
2.0625,-0.019573553,-0.020411644,-0.019309113,-0.019220859,-0.020068935,-0.01971682
2.075,-0.020083429,-0.020165563,-0.01922408,-0.019469838,-0.020373636,-0.019863309
2.0875,-0.020485403,-0.020206791,-0.019434408,-0.019466617,-0.020523411,-0.020023326
2.1,-0.020555942,-0.019902089,-0.019798697,-0.020088904,-0.020575268,-0.02018418
2.1125,-0.020737282,-0.020379756,-0.020139473,-0.020506662,-0.020962104,-0.020545055
2.125,-0.020823281,-0.020184567,-0.020629702,-0.020803955,-0.020447396,-0.02057778
2.1375,-0.020955018,-0.020157833,-0.021124762,-0.021280012,-0.020341105,-0.020771746
2.15,-0.020647739,-0.019999362,-0.021307068,-0.021450078,-0.019947183,-0.020670286
2.1625,-0.02030342,-0.019850232,-0.021178874,-0.021110268,-0.019734922,-0.020435543
2.175,-0.019662129,-0.019870202,-0.020994635,-0.020955662,-0.019657297,-0.020227985
2.1875,-0.019860861,-0.019732345,-0.02081394,-0.020676728,-0.020088904,-0.020234556
2.2,-0.019613814,-0.019974239,-0.020608444,-0.020170717,-0.020169106,-0.020107264
2.2125,-0.01954392,-0.02008053,-0.020268633,-0.020050575,-0.020288281,-0.020046388
2.225,-0.019968763,-0.020366872,-0.020430325,-0.019800629,-0.020922164,-0.020297751
2.2375,-0.020397471,-0.02023127,-0.020629058,-0.019864404,-0.020995602,-0.020423561
2.25,-0.021094163,-0.020679627,-0.020745656,-0.019808038,-0.020894786,-0.020644454
2.2625,-0.021405629,-0.02101074,-0.02088931,-0.020104687,-0.020716345,-0.020825342
2.275,-0.021789566,-0.021148597,-0.021017826,-0.020271854,-0.021449111,-0.021135391
2.2875,-0.021894891,-0.021308356,-0.021255854,-0.021001077,-0.021734488,-0.021438933
2.3,-0.02171484,-0.021461673,-0.021238461,-0.0211399,-0.021898112,-0.021490597
2.3125,-0.021569253,-0.021730622,-0.021292251,-0.021774749,-0.021462317,-0.021565839
2.325,-0.021814367,-0.021404662,-0.021490017,-0.022522976,-0.021484542,-0.021743313
2.3375,-0.021237495,-0.021406595,-0.021950613,-0.022417973,-0.021700668,-0.021742669
2.35,-0.021163091,-0.021229443,-0.021968973,-0.02246049,-0.021505156,-0.02166543
2.3625,-0.021458774,-0.021387269,-0.021772817,-0.022245008,-0.021202065,-0.021613187
2.375,-0.021161481,-0.021149885,-0.021593732,-0.022028882,-0.02140434,-0.021467664
2.3875,-0.021198521,-0.021029744,-0.021517396,-0.021288386,-0.021671679,-0.021341145
2.4,-0.021107047,-0.021198844,-0.021508055,-0.020791716,-0.021477456,-0.021216623
2.4125,-0.020652893,-0.021029744,-0.021707754,-0.020506339,-0.021468115,-0.021072969
2.425,-0.02064484,-0.021224611,-0.021617567,-0.020066358,-0.021496781,-0.021010032
2.4375,-0.02073245,-0.02117372,-0.021182739,-0.020118215,-0.021914861,-0.021024397
2.45,-0.020965003,-0.021384048,-0.021208829,-0.020021587,-0.021593732,-0.02103464
2.4625,-0.021696802,-0.021354415,-0.02106292,-0.020628091,-0.021426243,-0.021233694
2.475,-0.021934186,-0.021452977,-0.021075803,-0.021353449,-0.02163496,-0.021490275
2.4875,-0.02222536,-0.021098994,-0.021382438,-0.021763154,-0.02130288,-0.021554565
2.5,-0.022261435,-0.021200454,-0.021660406,-0.021802127,-0.021284199,-0.021641724
2.5125,-0.022097489,-0.021107691,-0.021880397,-0.022302663,-0.021534467,-0.021784541
2.525,-0.021811146,-0.020804277,-0.021968328,-0.022153211,-0.021596953,-0.021666783
2.5375,-0.021871056,-0.020650316,-0.021972194,-0.022427958,-0.021235885,-0.021631482
2.55,-0.021466505,-0.020470909,-0.022036613,-0.022511058,-0.021491306,-0.021595278
2.5625,-0.021112522,-0.020286027,-0.02193934,-0.022519755,-0.021331225,-0.021437774
2.575,-0.021177263,-0.020371382,-0.021484864,-0.022439231,-0.021228476,-0.021340243
2.5875,-0.02067254,-0.020686391,-0.021435906,-0.022033069,-0.021367943,-0.02123917
2.6,-0.020737926,-0.021022658,-0.02129515,-0.021210439,-0.021300304,-0.021113295
2.6125,-0.02087385,-0.021729978,-0.021196589,-0.020038013,-0.021562167,-0.021080119
2.625,-0.02088158,-0.021836914,-0.021101249,-0.019888561,-0.02159502,-0.021060665
2.6375,-0.020838097,-0.022854411,-0.02109062,-0.019906921,-0.022040478,-0.021346105
2.65,-0.021469403,-0.023513094,-0.020999789,-0.020193585,-0.022066567,-0.021648488
2.6625,-0.022232446,-0.02374468,-0.021035864,-0.020935692,-0.022290745,-0.022047885
2.675,-0.022035968,-0.023932461,-0.020956628,-0.021764442,-0.021742218,-0.022086344
2.6875,-0.022293,-0.02340648,-0.021100283,-0.022317479,-0.02160114,-0.022143676
2.7,-0.022227615,-0.022925271,-0.020986905,-0.022200881,-0.021035541,-0.021875243
2.7125,-0.021824352,-0.022181554,-0.021017826,-0.022168027,-0.020874494,-0.021613251
2.725,-0.021680376,-0.02160436,-0.021095773,-0.022180589,-0.020960815,-0.021504383
2.7375,-0.02092313,-0.021106402,-0.02114602,-0.022239532,-0.020802989,-0.021243615
2.75,-0.020942134,-0.021450721,-0.021184027,-0.021629807,-0.020975632,-0.021236464
2.7625,-0.021353449,-0.021414325,-0.021393067,-0.021470692,-0.020961138,-0.021318534
2.775,-0.021403374,-0.02128291,-0.021252634,-0.021218169,-0.021196589,-0.021270735
2.7875,-0.021333479,-0.021699701,-0.021171143,-0.020672541,-0.021396288,-0.02125463
2.8,-0.021303847,-0.021742862,-0.021216881,-0.02031115,-0.021745117,-0.021263971
2.8125,-0.021184349,-0.021652675,-0.021433973,-0.020458992,-0.022159975,-0.021377993
2.825,-0.021490662,-0.021443314,-0.021622721,-0.020629058,-0.022559051,-0.021548961
2.8375,-0.021407883,-0.021605327,-0.021773461,-0.021011062,-0.022894674,-0.021738482
2.85,-0.021293539,-0.021732877,-0.021955445,-0.021317052,-0.022785805,-0.021816944
2.8625,-0.021991519,-0.021845288,-0.021917437,-0.021652675,-0.02242828,-0.02196704
2.875,-0.022423449,-0.021790532,-0.022122934,-0.022347112,-0.022132597,-0.022163325
2.8875,-0.022459201,-0.02158729,-0.022153533,-0.022574511,-0.022015676,-0.022158042
2.9,-0.02219766,-0.022301052,-0.022129054,-0.022732016,-0.021724825,-0.022216921
2.9125,-0.022338093,-0.023005473,-0.021934186,-0.022648593,-0.02124748,-0.022234765
2.925,-0.021976059,-0.023179081,-0.021560556,-0.022188963,-0.021237817,-0.022028495
2.9375,-0.021962853,-0.022996131,-0.021554436,-0.02199313,-0.021398865,-0.021981083
2.95,-0.021665881,-0.023137531,-0.02173642,-0.02205626,-0.021318019,-0.021982822
2.9625,-0.021531568,-0.022743931,-0.021948681,-0.022304918,-0.021521261,-0.022010072
2.975,-0.021294828,-0.022745542,-0.022029849,-0.022097811,-0.021878464,-0.022009299
2.9875,-0.021120252,-0.022456623,-0.021969295,-0.02195319,-0.021892314,-0.021878335
3,-0.021040695,-0.022526518,-0.022268199,-0.021711941,-0.02199474,-0.021908419
3.0125,-0.021246192,-0.0224038,-0.022356453,-0.021837236,-0.021797296,-0.021928195
3.025,-0.021306423,-0.022276895,-0.022437621,-0.021513852,-0.021868479,-0.021880654
3.0375,-0.021381793,-0.021947392,-0.022538759,-0.021599852,-0.021440415,-0.021781642
3.05,-0.022159009,-0.022036935,-0.022317801,-0.021801805,-0.021835303,-0.022030171
3.0625,-0.022711079,-0.02247434,-0.02195931,-0.021891992,-0.021923235,-0.022191991
3.075,-0.022450505,-0.02204241,-0.021840135,-0.021971227,-0.021929677,-0.022046791
3.0875,-0.02256517,-0.021752525,-0.021758323,-0.022406378,-0.022308783,-0.022158236
3.1,-0.022441808,-0.021518362,-0.021829828,-0.023076657,-0.022041122,-0.022181555
3.1125,-0.022416685,-0.021578593,-0.021966396,-0.023229974,-0.022202814,-0.022278892
3.125,-0.022390595,-0.021519328,-0.022367404,-0.023239315,-0.021879108,-0.02227915
3.1375,-0.02213775,-0.021443314,-0.022759716,-0.022989047,-0.022190896,-0.022304145
3.15,-0.022083316,-0.021494527,-0.022757139,-0.022742323,-0.02209008,-0.022233477
3.1625,-0.021871056,-0.021557335,-0.022927849,-0.022256603,-0.021950935,-0.022112756
3.175,-0.021636571,-0.021356026,-0.022570968,-0.021456842,-0.021986044,-0.02180129
3.1875,-0.022155144,-0.021111878,-0.022165773,-0.021166312,-0.022024051,-0.021724631
3.2,-0.022360318,-0.02154735,-0.021834659,-0.020783341,-0.022414108,-0.021787955
3.2125,-0.022093301,-0.021471014,-0.021687462,-0.021067751,-0.022476594,-0.021759224
3.225,-0.022239532,-0.022526197,-0.021697125,-0.020986583,-0.022579343,-0.022005756
3.2375,-0.02256517,-0.022064635,-0.021529957,-0.021078058,-0.022546811,-0.021956926
3.25,-0.022198626,-0.021952546,-0.021312543,-0.020818449,-0.022572256,-0.021770884
3.2625,-0.022015354,-0.02193934,-0.021166312,-0.021698413,-0.022299442,-0.021823772
3.275,-0.021580848,-0.021924201,-0.021441703,-0.021967362,-0.021865258,-0.021755875
3.2875,-0.021394999,-0.021691649,-0.021773461,-0.022467576,-0.021329292,-0.021731395
3.3,-0.021461673,-0.021048425,-0.022077519,-0.022726862,-0.020994313,-0.021661758
3.3125,-0.021652675,-0.021231375,-0.022308139,-0.022885977,-0.020933437,-0.021802321
3.325,-0.022067534,-0.021134103,-0.022264012,-0.022970688,-0.021332513,-0.02195377
3.3375,-0.022040478,-0.021345719,-0.022035324,-0.022214731,-0.021527058,-0.021832662
3.35,-0.021919692,-0.021131526,-0.022196694,-0.022035324,-0.021950613,-0.02184677
3.3625,-0.021729012,-0.021672967,-0.022046598,-0.021325427,-0.022084283,-0.021771657
3.375,-0.021733521,-0.02175027,-0.021903909,-0.021333801,-0.022172537,-0.021778808
3.3875,-0.021988298,-0.021824996,-0.021859782,-0.021261008,-0.022446962,-0.021876209
3.4,-0.021487763,-0.022455336,-0.021876854,-0.021305135,-0.022162874,-0.021857592
3.4125,-0.021731589,-0.022581275,-0.021814045,-0.021382116,-0.022661155,-0.022034036
3.425,-0.022180267,-0.022467576,-0.022069466,-0.021722892,-0.022528129,-0.022193666
3.4375,-0.022006658,-0.021834981,-0.022043699,-0.02214838,-0.022603178,-0.022127379
3.45,-0.022351944,-0.02203468,-0.022174791,-0.022054328,-0.022386408,-0.02220043
3.4625,-0.022447928,-0.022212476,-0.022062058,-0.022690787,-0.022125511,-0.022307752
3.475,-0.021897468,-0.021869767,-0.022038867,-0.022925595,-0.021814045,-0.022109148
3.4875,-0.021831438,-0.020997856,-0.022599957,-0.023026732,-0.021108657,-0.021912928
3.5,-0.022123578,-0.020906059,-0.02234518,-0.02305089,-0.021391779,-0.021963497
3.5125,-0.021732555,-0.021279045,-0.022305884,-0.023197765,-0.021096417,-0.021922333
3.525,-0.021335734,-0.021151174,-0.022187353,-0.022419261,-0.02164881,-0.021748466
3.5375,-0.021243937,-0.02068317,-0.022129698,-0.021749304,-0.021761866,-0.021513595
3.55,-0.021364723,-0.020937303,-0.0216749,-0.021371487,-0.021994418,-0.021468566
3.5625,-0.021287098,-0.020771101,-0.021489051,-0.021028455,-0.021835947,-0.021282331
3.575,-0.021440093,-0.021220746,-0.021680053,-0.020809109,-0.022180267,-0.021466054
3.5875,-0.021990875,-0.021741574,-0.021632706,-0.02097531,-0.022187675,-0.021705628
3.6,-0.021848187,-0.021614346,-0.021625619,-0.021242004,-0.021944816,-0.021654994
3.6125,-0.022133241,-0.021803738,-0.021549927,-0.020930539,-0.022256926,-0.021734874
3.625,-0.022473373,-0.022095234,-0.02170872,-0.021288708,-0.021753813,-0.02186397
3.6375,-0.022945242,-0.022272386,-0.021896823,-0.021604361,-0.021866546,-0.022117072
3.65,-0.022778397,-0.021758,-0.021894891,-0.022192829,-0.021618211,-0.022048466
3.6625,-0.022851191,-0.020926029,-0.022063669,-0.022589328,-0.021584069,-0.022002857
3.675,-0.023062485,-0.020778188,-0.022422482,-0.022717521,-0.021740285,-0.022144192
3.6875,-0.022455336,-0.020962426,-0.022109406,-0.022831543,-0.021556047,-0.021982952
3.7,-0.022084927,-0.02104456,-0.022176724,-0.02261123,-0.021561523,-0.021895793
3.7125,-0.021692937,-0.020929894,-0.022100387,-0.022607365,-0.02187331,-0.021840779
3.725,-0.021377606,-0.021225255,-0.021982179,-0.022063346,-0.021666203,-0.021662918
3.7375,-0.021029422,-0.021291285,-0.021491306,-0.021663305,-0.021972838,-0.021489631
3.75,-0.021033931,-0.021055833,-0.021301914,-0.021319307,-0.022089436,-0.021360084
3.7625,-0.021291607,-0.02123524,-0.020993991,-0.021365045,-0.022195405,-0.021416258
3.775,-0.021365689,-0.021975415,-0.021146664,-0.02136118,-0.022405411,-0.021650872
3.7875,-0.022032425,-0.022769056,-0.021391134,-0.021466182,-0.022390595,-0.022009879
3.8,-0.022556152,-0.023318227,-0.021603395,-0.021552826,-0.02259738,-0.022325596
3.8125,-0.022421838,-0.023830358,-0.021625619,-0.021602429,-0.022190574,-0.022334164
3.825,-0.02236064,-0.024158572,-0.02178248,-0.022016965,-0.022217308,-0.022507193
