Time (ms),AVG
30.5125,-0.022005241
30.525,-0.022240112
30.5375,-0.022078807
30.55,-0.02234679
30.5625,-0.022180718
30.575,-0.022295641
30.5875,-0.022068436
30.6,-0.022115526
30.6125,-0.021779645
30.625,-0.021840328
30.6375,-0.021503223
30.65,-0.021773525
30.6625,-0.021472109
30.675,-0.021776489
30.6875,-0.021734938
30.7,-0.02195319
30.7125,-0.021871507
30.725,-0.022039962
30.7375,-0.021919048
30.75,-0.022184647
30.7625,-0.022048788
30.775,-0.021881685
30.7875,-0.02166266
30.8,-0.021465603
30.8125,-0.021464379
30.825,-0.021516236
30.8375,-0.021707238
30.85,-0.021543872
30.8625,-0.021774943
30.875,-0.021541166
30.8875,-0.021833822
30.9,-0.021524546
30.9125,-0.021553599
30.925,-0.021390104
30.9375,-0.021849797
30.95,-0.021779259
30.9625,-0.022151923
30.975,-0.021693839
30.9875,-0.021692293
31,-0.021162511
31.0125,-0.021372968
31.025,-0.020999853
31.0375,-0.021267128
31.05,-0.021201163
31.0625,-0.02164939
31.075,-0.021659633
31.0875,-0.021978056
31.1,-0.021877111
31.1125,-0.021874792
31.125,-0.021950871
31.1375,-0.02207288
31.15,-0.022222139
31.1625,-0.022226391
31.175,-0.022329332
31.1875,-0.022157398
31.2,-0.022294546
31.2125,-0.022020765
31.225,-0.02208731
31.2375,-0.021685787
31.25,-0.021729527
31.2625,-0.021573698
31.275,-0.021981083
31.2875,-0.02190829
31.3,-0.022206228
31.3125,-0.021951773
31.325,-0.022203458
31.3375,-0.021908354
31.35,-0.02210116
31.3625,-0.021874921
31.375,-0.022064184
31.3875,-0.021854887
31.4,-0.022127121
31.4125,-0.021946426
31.425,-0.02205349
31.4375,-0.022000023
31.45,-0.022044923
31.4625,-0.021797103
31.475,-0.02183511
31.4875,-0.021813465
31.5,-0.021843742
31.5125,-0.02198759
31.525,-0.022051815
31.5375,-0.022069531
31.55,-0.021873697
31.5625,-0.021900882
31.575,-0.021701827
31.5875,-0.021818039
31.6,-0.021606358
31.6125,-0.021811468
31.625,-0.021685207
31.6375,-0.021833177
31.65,-0.02148757
31.6625,-0.021656154
31.675,-0.021634058
31.6875,-0.021851021
31.7,-0.021608742
31.7125,-0.021798842
31.725,-0.021676253
31.7375,-0.021716515
31.75,-0.021429657
31.7625,-0.021549734
31.775,-0.021502193
31.7875,-0.021665559
31.8,-0.021516494
31.8125,-0.021693968
31.825,-0.021666525
31.8375,-0.021573247
31.85,-0.021523064
31.8625,-0.021554694
31.875,-0.021670326
31.8875,-0.021831052
31.9,-0.021946619
31.9125,-0.021898563
31.925,-0.021997381
31.9375,-0.021868801
31.95,-0.021853276
31.9625,-0.021627874
31.975,-0.021735518
31.9875,-0.021683919
32,-0.021967813
32.0125,-0.021746663
32.025,-0.02190713
32.0375,-0.02165158
32.05,-0.021491757
32.0625,-0.021275373
32.075,-0.021298435
32.0875,-0.021168051
32.1,-0.021356348
32.1125,-0.021356348
32.125,-0.021767985
32.1375,-0.021955573
32.15,-0.022156496
32.1625,-0.022115075
32.175,-0.022190832
32.1875,-0.022055681
32.2,-0.021974255
32.2125,-0.022014646
32.225,-0.022057355
32.2375,-0.021973418
32.25,-0.022041831
32.2625,-0.022113078
32.275,-0.022128281
32.2875,-0.022296414
32.3,-0.022252996
32.3125,-0.022273674
32.325,-0.022074169
32.3375,-0.022006915
32.35,-0.021793817
32.3625,-0.02165712
32.375,-0.021486668
32.3875,-0.021617116
32.4,-0.021647457
32.4125,-0.021916149
32.425,-0.021888642
32.4375,-0.02210013
32.45,-0.021930643
32.4625,-0.022043248
32.475,-0.021962788
32.4875,-0.022027594
32.5,-0.021874148
32.5125,-0.021920465
32.525,-0.021679796
32.5375,-0.021689587
32.55,-0.021424181
32.5625,-0.021524288
32.575,-0.021317439
32.5875,-0.021446728
32.6,-0.021593796
32.6125,-0.021920272
32.625,-0.021984691
32.6375,-0.02222871
32.65,-0.022192249
32.6625,-0.021815462
32.675,-0.021598306
32.6875,-0.021507411
32.7,-0.021563777
32.7125,-0.021520939
32.725,-0.021718318
32.7375,-0.02178525
32.75,-0.021969617
32.7625,-0.021780547
32.775,-0.021811339
32.7875,-0.02159064
32.8,-0.021675802
32.8125,-0.021436936
32.825,-0.021718125
32.8375,-0.021748466
32.85,-0.021786925
32.8625,-0.021613251
32.875,-0.021786409
32.8875,-0.021808247
32.9,-0.021937794
32.9125,-0.021859525
32.925,-0.022056969
32.9375,-0.021856239
32.95,-0.021757807
32.9625,-0.021604039
32.975,-0.021627294
32.9875,-0.021548768
33,-0.021551215
33.0125,-0.021551666
33.025,-0.021678185
33.0375,-0.021875179
33.05,-0.021835046
33.0625,-0.022060834
33.075,-0.02206734
33.0875,-0.022101676
33.1,-0.021865
33.1125,-0.021793302
33.125,-0.021455553
33.1375,-0.021446148
33.15,-0.021296438
33.1625,-0.021498521
33.175,-0.0214265
33.1875,-0.021641724
33.2,-0.021500196
33.2125,-0.021700603
33.225,-0.021755939
33.2375,-0.02216719
33.25,-0.021982179
33.2625,-0.022250741
33.275,-0.022096265
33.2875,-0.022131888
33.3,-0.022036935
33.3125,-0.021952095
33.325,-0.021771722
33.3375,-0.02178744
33.35,-0.021811984
33.3625,-0.021821002
33.375,-0.021892185
33.3875,-0.021748016
33.4,-0.02175755
33.4125,-0.021672259
33.425,-0.02182899
33.4375,-0.021684305
33.45,-0.02200086
33.4625,-0.021729463
33.475,-0.021876918
33.4875,-0.021726435
33.5,-0.021904554
33.5125,-0.021642175
33.525,-0.021697511
33.5375,-0.021493367
33.55,-0.021524933
33.5625,-0.021451688
33.575,-0.021771528
33.5875,-0.021699121
33.6,-0.021815913
33.6125,-0.021705177
33.625,-0.021720831
33.6375,-0.021612349
33.65,-0.021587548
33.6625,-0.021441059
33.675,-0.02154355
33.6875,-0.021667621
33.7,-0.021734037
33.7125,-0.021826929
33.725,-0.02176805
33.7375,-0.021779838
33.75,-0.021588579
33.7625,-0.021660148
33.775,-0.021593088
33.7875,-0.021788277
33.8,-0.021783124
33.8125,-0.021799615
33.825,-0.021573633
33.8375,-0.021665624
33.85,-0.021417546
33.8625,-0.021661501
33.875,-0.021559848
33.8875,-0.021813658
33.9,-0.021646233
33.9125,-0.021965623
33.925,-0.021870089
33.9375,-0.022131502
33.95,-0.022059159
33.9625,-0.022089629
33.975,-0.021983725
33.9875,-0.021773268
34,-0.021733843
34.0125,-0.021853727
34.025,-0.02190771
34.0375,-0.021984111
34.05,-0.022093108
34.0625,-0.022197467
34.075,-0.022071657
34.0875,-0.021794011
34.1,-0.021902814
34.1125,-0.02172592
34.125,-0.021908548
34.1375,-0.021624009
34.15,-0.021775845
34.1625,-0.021586582
34.175,-0.021625684
34.1875,-0.02120535
34.2,-0.021234274
34.2125,-0.021199423
34.225,-0.021547415
34.2375,-0.021455296
34.25,-0.021647651
34.2625,-0.021557206
34.275,-0.021779259
34.2875,-0.021675737
34.3,-0.0216749
34.3125,-0.021568995
34.325,-0.021713294
34.3375,-0.021854629
34.35,-0.021951644
34.3625,-0.022070304
34.375,-0.021969488
34.3875,-0.021984369
34.4,-0.021850957
34.4125,-0.021858558
34.425,-0.021673676
34.4375,-0.021751816
34.45,-0.021493818
34.4625,-0.021542777
34.475,-0.021410073
34.4875,-0.021518362
34.5,-0.021385916
34.5125,-0.02157505
34.525,-0.021622398
34.5375,-0.021708269
34.55,-0.021482223
34.5625,-0.021614088
34.575,-0.021493238
34.5875,-0.021755295
34.6,-0.021674513
34.6125,-0.0218612
34.625,-0.021894504
34.6375,-0.022060061
34.65,-0.021822742
34.6625,-0.021845868
34.675,-0.02175362
34.6875,-0.021768307
34.7,-0.021646491
34.7125,-0.021564421
34.725,-0.021627165
34.7375,-0.021794268
34.75,-0.021906615
34.7625,-0.021885421
34.775,-0.022001633
34.7875,-0.022038738
34.8,-0.022310587
34.8125,-0.02197928
34.825,-0.022054457
34.8375,-0.021852439
34.85,-0.021940049
34.8625,-0.021815011
34.875,-0.021972065
34.8875,-0.021741831
34.9,-0.021919241
34.9125,-0.021824739
34.925,-0.022005498
34.9375,-0.021935088
34.95,-0.022001955
34.9625,-0.021982823
34.975,-0.021870863
34.9875,-0.021775522
35,-0.021832533
35.0125,-0.021959374
35.025,-0.02201471
35.0375,-0.022219112
35.05,-0.022055745
35.0625,-0.021955251
35.075,-0.021835819
35.0875,-0.021859525
35.1,-0.021552697
35.1125,-0.021742411
35.125,-0.02174589
35.1375,-0.022000796
35.15,-0.021688492
35.1625,-0.021716128
35.175,-0.021702729
35.1875,-0.02163612
35.2,-0.021307712
35.2125,-0.021502966
35.225,-0.021528282
35.2375,-0.021673418
35.25,-0.02141658
35.2625,-0.021165281
35.275,-0.021017697
35.2875,-0.021080635
35.3,-0.021049907
35.3125,-0.020960365
35.325,-0.021335605
35.3375,-0.021572989
35.35,-0.021757421
35.3625,-0.021781642
35.375,-0.02184561
35.3875,-0.021834337
35.4,-0.021909449
35.4125,-0.021794011
35.425,-0.021869896
35.4375,-0.021747822
35.45,-0.021936956
35.4625,-0.021848702
35.475,-0.021701247
35.4875,-0.021476425
35.5,-0.021590833
35.5125,-0.021664593
35.525,-0.021699894
35.5375,-0.021629291
35.55,-0.02191106
35.5625,-0.02187943
35.575,-0.021861844
35.5875,-0.02170814
35.6,-0.021940371
35.6125,-0.021866289
35.625,-0.021782286
35.6375,-0.02184342
35.65,-0.021780547
35.6625,-0.021605585
35.675,-0.021556111
35.6875,-0.021898949
35.7,-0.022073396
35.7125,-0.022021925
35.725,-0.022004081
35.7375,-0.022031974
35.75,-0.02198701
35.7625,-0.021931932
35.775,-0.021759224
35.7875,-0.021992357
35.8,-0.021857657
35.8125,-0.02185392
35.825,-0.021641273
35.8375,-0.02189328
35.85,-0.021709429
35.8625,-0.021789308
35.875,-0.021872086
35.8875,-0.022152502
35.9,-0.021942561
35.9125,-0.021924266
35.925,-0.02188439
35.9375,-0.021885421
35.95,-0.021972902
35.9625,-0.021973675
35.975,-0.021934444
35.9875,-0.021870218
36,-0.021566096
36.0125,-0.021476876
36.025,-0.02150361
36.0375,-0.021657764
36.05,-0.021751301
36.0625,-0.021846448
36.075,-0.021817201
36.0875,-0.021780676
36.1,-0.021949647
36.1125,-0.022035904
36.125,-0.022024051
36.1375,-0.021937214
36.15,-0.021945846
36.1625,-0.022043119
36.175,-0.021994611
36.1875,-0.021732813
36.2,-0.021671679
36.2125,-0.021439771
36.225,-0.021417288
36.2375,-0.021182224
36.25,-0.021264358
36.2625,-0.021348231
36.275,-0.02153247
36.2875,-0.021565388
36.3,-0.021625426
36.3125,-0.021613122
36.325,-0.021568287
36.3375,-0.021222292
36.35,-0.021213789
36.3625,-0.021152977
36.375,-0.021196911
36.3875,-0.021229636
36.4,-0.02135944
36.4125,-0.021351452
36.425,-0.02133451
36.4375,-0.021508248
36.45,-0.021608677
36.4625,-0.021787955
36.475,-0.02195042
36.4875,-0.022183552
36.5,-0.022098648
36.5125,-0.02206792
36.525,-0.021979795
36.5375,-0.022052911
36.55,-0.021789179
36.5625,-0.021835368
36.575,-0.021904232
36.5875,-0.022028818
36.6,-0.021953061
36.6125,-0.021952095
36.625,-0.021828861
36.6375,-0.02199809
36.65,-0.021998799
36.6625,-0.02208628
36.675,-0.021855595
36.6875,-0.021794719
36.7,-0.021795235
36.7125,-0.021896501
36.725,-0.021779259
36.7375,-0.021856433
36.75,-0.021911189
36.7625,-0.021977927
36.775,-0.022038287
36.7875,-0.022012842
36.8,-0.021829892
36.8125,-0.021805606
36.825,-0.021826349
36.8375,-0.021885035
36.85,-0.021893409
36.8625,-0.021895664
36.875,-0.021893989
36.8875,-0.021728046
36.9,-0.021908805
36.9125,-0.021772044
36.925,-0.021841101
36.9375,-0.0218268
36.95,-0.021969939
36.9625,-0.021796201
36.975,-0.021764571
36.9875,-0.021697447
37,-0.021756583
37.0125,-0.021553728
37.025,-0.021648488
37.0375,-0.021731331
37.05,-0.022067727
37.0625,-0.02201136
37.075,-0.022025661
37.0875,-0.021836398
37.1,-0.021839426
37.1125,-0.021686495
37.125,-0.021655703
37.1375,-0.021386367
37.15,-0.021513466
37.1625,-0.021683661
37.175,-0.021778099
37.1875,-0.021762961
37.2,-0.021552504
37.2125,-0.021509408
37.225,-0.021498392
37.2375,-0.021452783
37.25,-0.021483447
37.2625,-0.021883746
37.275,-0.021738095
37.2875,-0.021859203
37.3,-0.021813594
37.3125,-0.022128474
37.325,-0.02184677
37.3375,-0.021725276
37.35,-0.021506251
37.3625,-0.021558108
37.375,-0.021183254
37.3875,-0.021240394
37.4,-0.021133072
37.4125,-0.021136486
37.425,-0.021014412
37.4375,-0.021374063
37.45,-0.021505091
37.4625,-0.021652804
37.475,-0.021793495
37.4875,-0.022021023
37.5,-0.021980375
37.5125,-0.021972194
37.525,-0.021784605
37.5375,-0.021893796
37.55,-0.021996286
37.5625,-0.021918082
37.575,-0.022013873
37.5875,-0.021907324
37.6,-0.021977927
37.6125,-0.021940886
37.625,-0.022106185
37.6375,-0.021973353
37.65,-0.022124995
37.6625,-0.022039962
37.675,-0.0222137
37.6875,-0.021902685
37.7,-0.022066503
37.7125,-0.022090016
37.725,-0.02229416
37.7375,-0.022008011
37.75,-0.021713809
37.7625,-0.021468115
37.775,-0.021523
37.7875,-0.021375545
37.8,-0.021662081
37.8125,-0.021795299
37.825,-0.022040929
37.8375,-0.02191937
37.85,-0.022068629
37.8625,-0.022019735
37.875,-0.02193599
37.8875,-0.021784928
37.9,-0.02165551
37.9125,-0.021606551
37.925,-0.021617309
37.9375,-0.021794784
37.95,-0.021745696
37.9625,-0.021891283
37.975,-0.021884197
37.9875,-0.022114044
38,-0.02178248
38.0125,-0.021802321
38.025,-0.021705757
38.0375,-0.021950871
38.05,-0.021652031
38.0625,-0.021872086
38.075,-0.02159064
38.0875,-0.021657249
38.1,-0.021464379
38.1125,-0.021553985
38.125,-0.021474299
38.1375,-0.021830407
38.15,-0.021512049
38.1625,-0.021751108
38.175,-0.021744923
38.1875,-0.021806444
38.2,-0.021667621
38.2125,-0.021857979
38.225,-0.021683596
38.2375,-0.021795814
38.25,-0.021760964
38.2625,-0.021731975
38.275,-0.021790146
38.2875,-0.021792142
38.3,-0.021720766
38.3125,-0.021542841
38.325,-0.021441188
38.3375,-0.021241425
38.35,-0.02140273
38.3625,-0.021392874
38.375,-0.021666397
38.3875,-0.02144312
38.4,-0.021784799
38.4125,-0.021682244
38.425,-0.021802192
38.4375,-0.021474879
38.45,-0.021705306
38.4625,-0.02142212
38.475,-0.021600109
38.4875,-0.021267965
38.5,-0.021361952
38.5125,-0.021098543
38.525,-0.021622914
38.5375,-0.02168102
38.55,-0.021942174
38.5625,-0.021959696
38.575,-0.022086988
38.5875,-0.022064184
38.6,-0.021907324
38.6125,-0.02181456
38.625,-0.021858881
38.6375,-0.021942174
38.65,-0.022041831
38.6625,-0.022186
38.675,-0.021955702
38.6875,-0.022060641
38.7,-0.021826671
38.7125,-0.022038287
38.725,-0.021852503
38.7375,-0.02211179
38.75,-0.021976059
38.7625,-0.02204969
38.775,-0.02174138
38.7875,-0.02211224
38.8,-0.021743957
38.8125,-0.022194117
38.825,-0.021876596
38.8375,-0.022024759
38.85,-0.021673869
38.8625,-0.022055165
38.875,-0.021738095
38.8875,-0.021706981
38.9,-0.021568931
38.9125,-0.02166163
38.925,-0.021561716
38.9375,-0.021523258
38.95,-0.021511082
38.9625,-0.021524224
38.975,-0.021589545
38.9875,-0.021805735
39,-0.022020765
39.0125,-0.021879623
39.025,-0.021975479
39.0375,-0.021816815
39.05,-0.022015483
39.0625,-0.021656927
39.075,-0.021757807
39.0875,-0.02144982
39.1,-0.021620724
39.1125,-0.021293282
39.125,-0.021688041
39.1375,-0.021227639
39.15,-0.021633414
39.1625,-0.021443829
39.175,-0.022069531
39.1875,-0.0219166
39.2,-0.022096007
39.2125,-0.021774621
39.225,-0.021997317
39.2375,-0.021856433
39.25,-0.0218994
39.2625,-0.021647393
39.275,-0.021835239
39.2875,-0.02180013
39.3,-0.021769016
39.3125,-0.021639019
39.325,-0.021565839
39.3375,-0.021695965
39.35,-0.021690876
39.3625,-0.021899722
39.375,-0.021757614
39.3875,-0.021841101
39.4,-0.021606487
39.4125,-0.021885228
39.425,-0.021649454
39.4375,-0.021776102
39.45,-0.021456648
39.4625,-0.021729141
39.475,-0.0213434
39.4875,-0.021589416
39.5,-0.021203997
39.5125,-0.021411233
39.525,-0.021056671
39.5375,-0.021324912
39.55,-0.021159355
39.5625,-0.021696738
39.575,-0.021534595
39.5875,-0.021867384
39.6,-0.021703309
39.6125,-0.02202914
39.625,-0.021944429
39.6375,-0.022056196
39.65,-0.022087697
39.6625,-0.022088019
39.675,-0.022270325
39.6875,-0.022205261
39.7,-0.022288298
39.7125,-0.022279859
39.725,-0.022294997
39.7375,-0.02205188
39.75,-0.022121195
39.7625,-0.021798327
39.775,-0.022016643
39.7875,-0.021659375
39.8,-0.021809987
39.8125,-0.021465023
39.825,-0.021905262
39.8375,-0.021552439
39.85,-0.021760964
39.8625,-0.021619113
39.875,-0.02177971
39.8875,-0.021487956
39.9,-0.021661308
39.9125,-0.021403889
39.925,-0.021776038
39.9375,-0.021794397
39.95,-0.022005112
39.9625,-0.021785121
39.975,-0.022059095
39.9875,-0.021866224
40,-0.021665817
40.0125,-0.021769854
40.025,-0.021681277
40.0375,-0.021703631
40.05,-0.021653899
40.0625,-0.021818039
40.075,-0.021642884
40.0875,-0.021679087
40.1,-0.021555789
40.1125,-0.021685851
40.125,-0.021416322
40.1375,-0.021703309
40.15,-0.021630193
40.1625,-0.021982114
40.175,-0.021830085
40.1875,-0.021953448
40.2,-0.021706401
40.2125,-0.021818232
40.225,-0.021443636
40.2375,-0.021538589
40.25,-0.021497748
40.2625,-0.021746083
40.275,-0.021545031
40.2875,-0.021849991
40.3,-0.021708849
40.3125,-0.021908612
40.325,-0.021924717
40.3375,-0.02198585
40.35,-0.02197258
40.3625,-0.021915891
40.375,-0.021871249
40.3875,-0.02177694
40.4,-0.021903974
40.4125,-0.021808634
40.425,-0.022067534
40.4375,-0.021951773
40.45,-0.021849475
40.4625,-0.021633736
40.475,-0.021913315
40.4875,-0.021757485
40.5,-0.022031846
40.5125,-0.022074684
40.525,-0.022278892
40.5375,-0.02202141
40.55,-0.021993065
40.5625,-0.021741058
40.575,-0.021663949
40.5875,-0.021043143
40.6,-0.020909087
40.6125,-0.020706747
40.625,-0.021079411
40.6375,-0.021183641
40.65,-0.021596566
40.6625,-0.02153247
40.675,-0.021663755
40.6875,-0.021707109
40.7,-0.022012971
40.7125,-0.021982629
40.725,-0.022025726
40.7375,-0.022045631
40.75,-0.022093301
40.7625,-0.022016127
40.775,-0.02182841
40.7875,-0.021788728
40.8,-0.021661372
40.8125,-0.021698799
40.825,-0.021742604
40.8375,-0.021970712
40.85,-0.021843613
40.8625,-0.021835368
40.875,-0.021740221
40.8875,-0.021825576
40.9,-0.021627488
40.9125,-0.021704211
40.925,-0.021513337
40.9375,-0.021800002
40.95,-0.021731331
40.9625,-0.021925747
40.975,-0.021764249
40.9875,-0.021879559
41,-0.02184065
41.0125,-0.021962015
41.025,-0.021587934
41.0375,-0.021747565
41.05,-0.021635669
41.0625,-0.021699894
41.075,-0.021553857
41.0875,-0.02189998
41.1,-0.021882458
41.1125,-0.021924974
41.125,-0.021948874
41.1375,-0.022112627
41.15,-0.022029655
41.1625,-0.021797232
41.175,-0.021573118
41.1875,-0.021458903
41.2,-0.021571121
41.2125,-0.021594183
41.225,-0.021671743
41.2375,-0.021666397
41.25,-0.021882136
41.2625,-0.021843871
41.275,-0.021814625
41.2875,-0.021899271
41.3,-0.022121001
41.3125,-0.021954994
41.325,-0.022082157
41.3375,-0.02181353
41.35,-0.021953641
41.3625,-0.021730365
41.375,-0.0217542
41.3875,-0.02155682
41.4,-0.021640307
41.4125,-0.021477005
41.425,-0.021722377
41.4375,-0.021542132
41.45,-0.021840263
41.4625,-0.021855982
41.475,-0.022044858
41.4875,-0.0219682
41.5,-0.022186322
41.5125,-0.02204415
41.525,-0.022087697
41.5375,-0.02191441
41.55,-0.021759997
41.5625,-0.021842325
41.575,-0.021734488
41.5875,-0.021660212
41.6,-0.021606358
41.6125,-0.02175362
41.625,-0.02162388
41.6375,-0.021747436
41.65,-0.021427595
41.6625,-0.021439899
41.675,-0.021048747
41.6875,-0.021247931
41.7,-0.021223065
41.7125,-0.021610932
41.725,-0.021380247
41.7375,-0.021669811
41.75,-0.021413552
41.7625,-0.021713487
41.775,-0.021422506
41.7875,-0.021776038
41.8,-0.021567578
41.8125,-0.021930901
41.825,-0.021843871
41.8375,-0.022158493
41.85,-0.022024953
41.8625,-0.02209736
41.875,-0.021888835
41.8875,-0.021889802
41.9,-0.021786216
41.9125,-0.021771271
41.925,-0.021755295
41.9375,-0.021590704
41.95,-0.021747178
41.9625,-0.021584327
41.975,-0.021737451
41.9875,-0.021478873
42,-0.021589674
42.0125,-0.021373355
42.025,-0.021728625
42.0375,-0.021658215
42.05,-0.022088985
42.0625,-0.02192491
42.075,-0.022312777
42.0875,-0.022036548
42.1,-0.022268779
42.1125,-0.021966525
42.125,-0.022120679
42.1375,-0.021825512
42.15,-0.021972451
42.1625,-0.021770627
42.175,-0.0218889
42.1875,-0.021557593
42.2,-0.021728819
42.2125,-0.021590447
42.225,-0.021848251
42.2375,-0.021838202
42.25,-0.02183949
42.2625,-0.021931352
42.275,-0.022027143
42.2875,-0.02212229
42.3,-0.021931094
42.3125,-0.021920723
42.325,-0.021802127
42.3375,-0.021874212
42.35,-0.021499809
42.3625,-0.021748789
42.375,-0.021554243
42.3875,-0.021906744
42.4,-0.021501806
42.4125,-0.021907581
42.425,-0.021617503
42.4375,-0.021975994
42.45,-0.021550571
42.4625,-0.021802643
42.475,-0.021442347
42.4875,-0.021767857
42.5,-0.021529893
42.5125,-0.021805993
42.525,-0.02164546
42.5375,-0.021900366
42.55,-0.021686109
42.5625,-0.021940693
42.575,-0.021853405
42.5875,-0.021886581
42.6,-0.021829699
42.6125,-0.021799937
42.625,-0.021936892
42.6375,-0.021781835
42.65,-0.021768179
42.6625,-0.021591864
42.675,-0.021843807
42.6875,-0.021614088
42.7,-0.021668329
42.7125,-0.021252762
42.725,-0.021456262
42.7375,-0.021079862
42.75,-0.021218878
42.7625,-0.020905995
42.775,-0.02138057
42.7875,-0.021359247
42.8,-0.021810437
42.8125,-0.021563069
42.825,-0.021890446
42.8375,-0.021687462
42.85,-0.022049625
42.8625,-0.021845095
42.875,-0.022040478
42.8875,-0.021959567
42.9,-0.022091175
42.9125,-0.021842583
42.925,-0.021791241
42.9375,-0.021737064
42.95,-0.021880139
42.9625,-0.021808118
42.975,-0.021636699
42.9875,-0.021758323
43,-0.021675931
43.0125,-0.021829956
43.025,-0.021690296
43.0375,-0.02193045
43.05,-0.021742153
43.0625,-0.022000474
43.075,-0.021951257
43.0875,-0.021965172
43.1,-0.021452912
43.1125,-0.021739061
43.125,-0.021469919
43.1375,-0.021699121
43.15,-0.021317503
43.1625,-0.021898241
43.175,-0.021777197
43.1875,-0.021983016
43.2,-0.021673612
43.2125,-0.021983145
43.225,-0.021782866
43.2375,-0.021859911
43.25,-0.021873439
43.2625,-0.022089436
43.275,-0.022086988
43.2875,-0.021954543
43.3,-0.021748789
43.3125,-0.021763025
43.325,-0.02172753
43.3375,-0.021729849
43.35,-0.021770498
43.3625,-0.02189225
43.375,-0.022098841
43.3875,-0.021938567
43.4,-0.021904232
43.4125,-0.021694483
43.425,-0.021830407
43.4375,-0.02158729
43.45,-0.021719027
43.4625,-0.021494334
43.475,-0.021653642
43.4875,-0.021607196
43.5,-0.02184458
43.5125,-0.021607324
43.525,-0.02181572
43.5375,-0.021745632
43.55,-0.022023471
43.5625,-0.021686238
43.575,-0.021715613
43.5875,-0.021507668
43.6,-0.021614539
43.6125,-0.021694161
43.625,-0.021872409
43.6375,-0.021711554
43.65,-0.021671486
43.6625,-0.021694161
43.675,-0.021918533
43.6875,-0.021762703
43.7,-0.021799873
43.7125,-0.021896308
43.725,-0.021711297
43.7375,-0.021809085
43.75,-0.021720702
43.7625,-0.021687333
43.775,-0.021423537
43.7875,-0.021384499
43.8,-0.021222163
43.8125,-0.021361051
43.825,-0.021211148
43.8375,-0.021419607
43.85,-0.021367493
43.8625,-0.02167825
43.875,-0.021463284
43.8875,-0.021736549
43.9,-0.021772624
43.9125,-0.02189386
43.925,-0.021859847
43.9375,-0.022079773
43.95,-0.021995707
43.9625,-0.02200756
43.975,-0.021804318
43.9875,-0.021951966
44,-0.021807539
44.0125,-0.021998283
44.025,-0.021894569
44.0375,-0.02187608
44.05,-0.021857979
44.0625,-0.021760513
44.075,-0.021856755
44.0875,-0.021872151
44.1,-0.02192987
44.1125,-0.021796652
44.125,-0.021946748
44.1375,-0.021957699
44.15,-0.021949905
44.1625,-0.021874083
44.175,-0.021849153
44.1875,-0.021761866
44.2,-0.021957635
44.2125,-0.021951129
44.225,-0.02219373
44.2375,-0.021967813
44.25,-0.021968006
44.2625,-0.021689459
44.275,-0.021647651
44.2875,-0.021625297
44.3,-0.021744279
44.3125,-0.021568866
44.325,-0.0217819
44.3375,-0.021695707
44.35,-0.021882522
44.3625,-0.02172869
44.375,-0.02177971
44.3875,-0.021657378
44.4,-0.021803416
44.4125,-0.021738739
44.425,-0.02161557
44.4375,-0.021522163
44.45,-0.021596566
44.4625,-0.021677799
44.475,-0.02162053
44.4875,-0.021691198
44.5,-0.021687719
44.5125,-0.021778679
44.525,-0.021671164
44.5375,-0.021683468
44.55,-0.021603975
44.5625,-0.021871829
44.575,-0.021813981
44.5875,-0.021829634
44.6,-0.02166717
44.6125,-0.021620208
44.625,-0.021403954
44.6375,-0.021473011
44.65,-0.021355962
44.6625,-0.02163
44.675,-0.021348618
44.6875,-0.021471078
44.7,-0.021431718
44.7125,-0.021796394
44.725,-0.021728046
44.7375,-0.022040671
44.75,-0.021989909
44.7625,-0.022134787
44.775,-0.021968973
44.7875,-0.022084089
44.8,-0.021994418
44.8125,-0.021980504
44.825,-0.021609772
44.8375,-0.021298951
44.85,-0.021045398
44.8625,-0.020870758
44.875,-0.020953794
44.8875,-0.021063886
44.9,-0.021278208
44.9125,-0.021624073
44.925,-0.021945073
44.9375,-0.021951386
44.95,-0.022141487
44.9625,-0.021871442
44.975,-0.021785443
44.9875,-0.021527058
45,-0.021808054
45.0125,-0.021752783
45.025,-0.021809407
45.0375,-0.021654737
45.05,-0.021880203
45.0625,-0.021795106
45.075,-0.022091369
45.0875,-0.022079516
45.1,-0.022213636
45.1125,-0.022137622
45.125,-0.022202556
45.1375,-0.021937536
45.15,-0.02197535
45.1625,-0.021928389
45.175,-0.021942625
45.1875,-0.021868286
45.2,-0.021841681
45.2125,-0.021884262
45.225,-0.021846061
45.2375,-0.021748402
45.25,-0.021760642
45.2625,-0.02194153
45.275,-0.021949454
45.2875,-0.022107924
45.3,-0.022066889
45.3125,-0.022087761
45.325,-0.021918726
45.3375,-0.021883682
45.35,-0.021692035
45.3625,-0.02176193
45.375,-0.02155843
45.3875,-0.021638052
45.4,-0.021445504
45.4125,-0.021714453
45.425,-0.021473655
45.4375,-0.021546126
45.45,-0.02136949
45.4625,-0.021715999
45.475,-0.021668136
45.4875,-0.021806637
45.5,-0.021843549
45.5125,-0.021950484
45.525,-0.021932834
45.5375,-0.021860749
45.55,-0.021924266
45.5625,-0.021919563
45.575,-0.021852568
45.5875,-0.02183511
45.6,-0.02177024
45.6125,-0.02159779
45.625,-0.021557915
45.6375,-0.021448338
45.65,-0.021686689
45.6625,-0.021634767
45.675,-0.02183569
45.6875,-0.021597662
45.7,-0.021604361
45.7125,-0.021557722
45.725,-0.021665366
45.7375,-0.021742862
