Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
1.975,-0.020476385,-0.020850981,-0.020619717,-0.020320491,-0.021320596,-0.020717634
1.9875,-0.020794937,-0.02132124,-0.020626803,-0.020406168,-0.020960493,-0.020821928
2,-0.020656114,-0.020682203,-0.020812008,-0.020839708,-0.020827468,-0.0207635
2.0125,-0.020887378,-0.020686068,-0.020973377,-0.020995924,-0.021007519,-0.020910053
2.025,-0.020819094,-0.020063459,-0.021029744,-0.021194656,-0.020831977,-0.020787786
2.0375,-0.021286453,-0.020443853,-0.020865475,-0.021345719,-0.020982074,-0.020984715
2.05,-0.021280012,-0.020118859,-0.020825213,-0.021459096,-0.02121527,-0.02097969
2.0625,-0.021011384,-0.020832622,-0.020677694,-0.021272281,-0.021288708,-0.021016538
2.075,-0.020774,-0.02085549,-0.021312865,-0.021257787,-0.021310611,-0.021102151
2.0875,-0.021037796,-0.021492916,-0.021388235,-0.021045204,-0.021265195,-0.02124587
2.1,-0.021131204,-0.021502257,-0.021549927,-0.021123796,-0.020877393,-0.021236915
2.1125,-0.021136679,-0.021516751,-0.021469081,-0.021099638,-0.02085549,-0.021215528
2.125,-0.020946321,-0.02086161,-0.02152577,-0.02151965,-0.020720855,-0.021114841
2.1375,-0.020892531,-0.020894464,-0.02136891,-0.021718705,-0.020830045,-0.021140931
2.15,-0.020686068,-0.020808787,-0.021137646,-0.021821453,-0.020641941,-0.021019179
2.1625,-0.021017504,-0.020841962,-0.020942456,-0.021583103,-0.020690578,-0.021015121
2.175,-0.021160192,-0.021252956,-0.020984328,-0.021465538,-0.020823603,-0.021137323
2.1875,-0.02101074,-0.021429464,-0.021072905,-0.021160514,-0.021123473,-0.021159419
2.2,-0.020936658,-0.021853341,-0.021139578,-0.020905093,-0.021143121,-0.021195558
2.2125,-0.021211727,-0.021245225,-0.021251345,-0.021026845,-0.021090298,-0.021165088
2.225,-0.021240716,-0.021103826,-0.021535755,-0.020812008,-0.02132285,-0.021203031
2.2375,-0.021221068,-0.020914112,-0.021808569,-0.021352805,-0.021031998,-0.021265711
2.25,-0.021194978,-0.022089758,-0.021703566,-0.021518684,-0.021034575,-0.021508312
2.2625,-0.021400475,-0.02196092,-0.022044343,-0.021743184,-0.021482287,-0.021726242
2.275,-0.021776038,-0.02232682,-0.021937085,-0.02210844,-0.02172096,-0.021973868
2.2875,-0.021640114,-0.02247434,-0.022004725,-0.02187009,-0.022045953,-0.022007044
2.3,-0.021880397,-0.022864719,-0.021586646,-0.021636571,-0.022060448,-0.022005756
2.3125,-0.02188394,-0.022151278,-0.021728046,-0.021634638,-0.022134529,-0.021906486
2.325,-0.02226369,-0.021986688,-0.021537688,-0.02169487,-0.022235667,-0.02194372
2.3375,-0.022622825,-0.021836914,-0.02172257,-0.021680376,-0.022021152,-0.021976767
2.35,-0.022884689,-0.022066567,-0.021856562,-0.021820487,-0.021804382,-0.022086537
2.3625,-0.022807708,-0.021777326,-0.021757034,-0.02175639,-0.021850442,-0.02198978
2.375,-0.022872127,-0.022281405,-0.021699379,-0.021736098,-0.022059481,-0.022129698
2.3875,-0.022249517,-0.021724503,-0.021937085,-0.022360318,-0.022303629,-0.02211501
2.4,-0.021974126,-0.02242055,-0.021847543,-0.022626368,-0.022139361,-0.02220159
2.4125,-0.021738031,-0.021843678,-0.022098777,-0.022567747,-0.022351621,-0.022119971
2.425,-0.021532212,-0.022360318,-0.022052073,-0.022414752,-0.022531673,-0.022178206
2.4375,-0.02162111,-0.021943527,-0.022053362,-0.021920336,-0.022646338,-0.022036935
2.45,-0.021749626,-0.02278806,-0.021921625,-0.021958988,-0.022309105,-0.022145481
2.4625,-0.021903909,-0.022349689,-0.022409276,-0.021906486,-0.022357097,-0.022185292
2.475,-0.022150312,-0.022474662,-0.022403801,-0.021866224,-0.022421516,-0.022263303
2.4875,-0.022302341,-0.022178979,-0.022618638,-0.02218993,-0.022015354,-0.022261048
2.5,-0.022778719,-0.022562594,-0.022586429,-0.022444707,-0.022260791,-0.022526648
2.5125,-0.023095661,-0.022106507,-0.022703993,-0.022573223,-0.022543268,-0.02260453
2.525,-0.023101458,-0.022722675,-0.022502684,-0.022421194,-0.022601245,-0.022669851
2.5375,-0.023037684,-0.022503328,-0.022481104,-0.022552931,-0.022683379,-0.022651685
2.55,-0.022904336,-0.02285409,-0.022384797,-0.022465321,-0.022897894,-0.022701288
2.5625,-0.022629589,-0.022730083,-0.022497208,-0.022095556,-0.022862464,-0.02256298
2.575,-0.022713978,-0.022911422,-0.022351621,-0.022286558,-0.02286182,-0.02262508
2.5875,-0.022778075,-0.022871805,-0.022494632,-0.022628623,-0.022874382,-0.022729503
2.6,-0.022713978,-0.022932681,-0.022788704,-0.022757783,-0.022700128,-0.022778655
2.6125,-0.022700772,-0.022960703,-0.022496564,-0.02266502,-0.022639252,-0.022692462
2.625,-0.02307408,-0.022454692,-0.02281415,-0.022666308,-0.022509448,-0.022703736
2.6375,-0.023057976,-0.022853445,-0.022563238,-0.022586751,-0.022984216,-0.022809125
2.65,-0.022891775,-0.022751019,-0.022598024,-0.022390917,-0.022890486,-0.022704444
2.6625,-0.023136245,-0.022937834,-0.022649237,-0.022336483,-0.022698518,-0.022751663
2.675,-0.022764547,-0.022667919,-0.022791603,-0.022377389,-0.022082028,-0.022536697
2.6875,-0.022487868,-0.022690787,-0.022491733,-0.022288169,-0.022069144,-0.02240554
2.7,-0.022280116,-0.022740712,-0.02245437,-0.022445995,-0.021888449,-0.022361928
2.7125,-0.022458879,-0.023021257,-0.022299442,-0.022671784,-0.022032425,-0.022496757
2.725,-0.022487546,-0.02240219,-0.022494954,-0.022337127,-0.022259824,-0.022396328
2.7375,-0.022843783,-0.022452115,-0.022618316,-0.022558406,-0.022194761,-0.022533476
2.75,-0.022936868,-0.022373524,-0.023019324,-0.022682735,-0.022216019,-0.022645694
2.7625,-0.022713978,-0.022661477,-0.022962958,-0.022832187,-0.022261113,-0.022686342
2.775,-0.022516534,-0.022234057,-0.022839917,-0.022805775,-0.022602855,-0.022599828
2.7875,-0.022250806,-0.022529418,-0.02241604,-0.022551642,-0.022610908,-0.022471763
2.8,-0.022669529,-0.022335195,-0.022541657,-0.02257129,-0.022567103,-0.022536955
2.8125,-0.02244213,-0.022906591,-0.022473373,-0.02242216,-0.022370625,-0.022522976
2.825,-0.02254971,-0.022538436,-0.022884366,-0.022464999,-0.022342925,-0.022556087
2.8375,-0.022696585,-0.022605432,-0.022576766,-0.022307494,-0.02258353,-0.022553961
2.85,-0.022968111,-0.021982823,-0.022486901,-0.022595125,-0.022659544,-0.022538501
2.8625,-0.023296326,-0.022845393,-0.022311037,-0.022587073,-0.022833798,-0.022774725
2.875,-0.022988081,-0.022332618,-0.02240058,-0.022479493,-0.022834764,-0.022607107
2.8875,-0.023034463,-0.022894996,-0.021997639,-0.022405089,-0.023048635,-0.022676164
2.9,-0.022993557,-0.022576766,-0.022002793,-0.022533927,-0.022899183,-0.022601245
2.9125,-0.022673716,-0.022923018,-0.022329075,-0.022741356,-0.022441164,-0.022621666
2.925,-0.022563238,-0.022564204,-0.022636998,-0.02234679,-0.02215611,-0.022453468
2.9375,-0.022485613,-0.022489478,-0.022656323,-0.022429568,-0.022321989,-0.022476594
2.95,-0.022510414,-0.02172869,-0.022520399,-0.022216019,-0.022227293,-0.022240563
