Time (ms),Iteration 1,Iteration 2,AVG
7.7125,0.013547474,0.013245632,0.013396553
7.725,0.013520096,0.01390893,0.013714513
7.7375,0.014169117,0.013002696,0.013585907
7.75,0.013723015,0.013955333,0.013839174
7.7625,0.014020953,0.013881633,0.013951293
7.775,0.013082046,0.013859797,0.013470922
7.7875,0.012996691,0.013657805,0.013327248
7.8,0.011898347,0.014091814,0.012995081
7.8125,0.012167297,0.013854337,0.013010817
7.825,0.012307408,0.012928997,0.012618202
7.8375,0.012796992,0.012369425,0.012583209
7.85,0.012885569,0.012014575,0.012450072
7.8625,0.013373542,0.011987278,0.01268041
7.875,0.013750394,0.011621509,0.012685951
7.8875,0.014040279,0.012680601,0.01336044
7.9,0.013735899,0.012202918,0.012969409
7.9125,0.013492718,0.013720586,0.013606652
7.925,0.013780993,0.013660534,0.013720764
7.9375,0.013283356,0.014588605,0.01393598
7.95,0.012668154,0.012942645,0.0128054
7.9625,0.012123814,0.013305684,0.012714749
7.975,0.012257483,0.011146556,0.011702019
7.9875,0.012497444,0.012776138,0.012636791
8,0.013188338,0.012576876,0.012882607
8.0125,0.0132286,0.014269239,0.01374892
8.025,0.013656986,0.01347492,0.013565953
8.0375,0.013479834,0.014659575,0.014069704
8.05,0.013594177,0.013393032,0.013493605
8.0625,0.012906505,0.014299265,0.013602885
8.075,0.01360384,0.013521324,0.013562582
8.0875,0.012444298,0.013316603,0.012880451
8.1,0.012954819,0.012937185,0.012946002
8.1125,0.012460403,0.013985359,0.013222881
8.125,0.013750394,0.013431246,0.01359082
8.1375,0.013165791,0.014094544,0.013630168
8.15,0.013368711,0.01448215,0.01392543
8.1625,0.012626282,0.015077207,0.013851744
8.175,0.0130595,0.013919848,0.013489674
8.1875,0.012296135,0.013324791,0.012810463
8.2,0.012268757,0.012822542,0.012545649
8.2125,0.012106099,0.012658764,0.012382432
8.225,0.012242989,0.011935416,0.012089202
8.2375,0.011859696,0.011957252,0.011908474
8.25,0.012019133,0.01233394,0.012176536
8.2625,0.012336397,0.012623279,0.012479838
8.275,0.012982197,0.012279348,0.012630772
8.2875,0.013626387,0.012011845,0.012819116
8.3,0.013713353,0.012432206,0.013072779
8.3125,0.014027395,0.012858026,0.013442711
8.325,0.013576462,0.013797015,0.013686739
8.3375,0.013735899,0.012519554,0.013127727
8.35,0.013727847,0.01283619,0.013282018
8.3625,0.013990354,0.013371195,0.013680775
8.375,0.013201221,0.013821582,0.013511402
8.3875,0.013048227,0.012877134,0.01296268
8.4,0.012030406,0.013174662,0.012602534
8.4125,0.012022354,0.013349358,0.012685856
8.425,0.011289588,0.013485839,0.012387713
8.4375,0.01099326,0.013147366,0.012070313
8.45,0.011310524,0.013917119,0.012613821
8.4625,0.012763172,0.014236484,0.013499828
8.475,0.013109425,0.014364776,0.0137371
8.4875,0.014085372,0.014009926,0.014047649
8.5,0.014194885,0.013731505,0.013963195
8.5125,0.014235147,0.01411911,0.014177129
8.525,0.013916272,0.013573187,0.01374473
8.5375,0.014539526,0.013567727,0.014053627
8.55,0.014323723,0.013597753,0.013960738
8.5625,0.014124024,0.013008156,0.01356609
8.575,0.014318891,0.012374884,0.013346888
8.5875,0.013959755,0.012104652,0.013032204
8.6,0.013727847,0.012161974,0.01294491
8.6125,0.013518485,0.012860756,0.013189621
8.625,0.014373647,0.01390347,0.014138559
8.6375,0.013615114,0.013747882,0.013681498
8.65,0.014426793,0.014042681,0.014234737
8.6625,0.01387279,0.014023574,0.013948182
8.675,0.014418741,0.014869756,0.014644248
8.6875,0.013594178,0.015634049,0.014614113
8.7,0.013797097,0.015961603,0.01487935
8.7125,0.013054668,0.015063558,0.014059113
8.725,0.013884063,0.014154595,0.014019329
8.7375,0.013541032,0.0139799,0.013760466
8.75,0.013695637,0.014037222,0.01386643
8.7625,0.013289798,0.01326474,0.013277269
8.775,0.01285819,0.013300225,0.013079208
8.7875,0.011226779,0.012292996,0.011759887
8.8,0.010981987,0.012877134,0.011929561
8.8125,0.010555211,0.012808893,0.011682052
8.825,0.011339512,0.012928997,0.012134255
8.8375,0.012025575,0.012415828,0.012220702
8.85,0.012803434,0.012639657,0.012721546
8.8625,0.01306111,0.012101922,0.012581516
8.875,0.013789045,0.013608672,0.013698858
8.8875,0.01418039,0.01297813,0.01357926
8.9,0.01431567,0.013777908,0.014046789
8.9125,0.014307618,0.01412184,0.014214729
8.925,0.013661817,0.014517635,0.014089726
8.9375,0.013718184,0.013098233,0.013408209
8.95,0.012420141,0.012871675,0.012645908
8.9625,0.013099762,0.012863486,0.012981624
8.975,0.012310629,0.013021804,0.012666216
8.9875,0.012782498,0.011856257,0.012319377
9,0.011862917,0.011217526,0.011540221
9.0125,0.013209274,0.01119023,0.012199752
9.025,0.012363775,0.011490488,0.011927131
9.0375,0.013104593,0.012200188,0.012652391
9.05,0.012503886,0.0121183,0.012311093
9.0625,0.012682649,0.013196499,0.012939574
9.075,0.012154413,0.012290266,0.012222339
9.0875,0.01275351,0.013218336,0.012985923
9.1,0.012431415,0.011921768,0.012176591
9.1125,0.011998197,0.01383523,0.012916713
9.125,0.011983703,0.012415828,0.012199765
9.1375,0.011796887,0.014089085,0.012942986
9.15,0.012001418,0.013248362,0.01262489
9.1625,0.011647113,0.013592294,0.012619704
9.175,0.012569915,0.012252051,0.012410983
9.1875,0.01285819,0.013212877,0.013035534
9.2,0.01343313,0.012563228,0.012998179
9.2125,0.012871074,0.013081855,0.012976465
9.225,0.013413804,0.011970901,0.012692352
9.2375,0.012460403,0.01290443,0.012682417
9.25,0.013082047,0.012555039,0.012818543
9.2625,0.012655271,0.014364776,0.013510023
9.275,0.01306111,0.013564998,0.013313054
9.2875,0.013016017,0.013925308,0.013470662
9.3,0.014012901,0.012939915,0.013476408
9.3125,0.013729457,0.012716087,0.013222772
9.325,0.014795592,0.012440395,0.013617993
9.3375,0.013750394,0.013365736,0.013558065
9.35,0.014375258,0.013270199,0.013822728
9.3625,0.013309123,0.014072707,0.013690915
9.375,0.013214105,0.014790596,0.014002351
9.3875,0.011862917,0.014689601,0.013276259
9.4,0.012368606,0.01490797,0.013638288
9.4125,0.012238158,0.014228295,0.013233226
9.425,0.013065942,0.014105462,0.013585702
9.4375,0.012837254,0.012942645,0.01288995
9.45,0.013880842,0.012563228,0.013222035
9.4625,0.014785929,0.011779827,0.013282878
9.475,0.014832633,0.012746112,0.013789373
9.4875,0.014776266,0.012069167,0.013422716
9.5,0.01417717,0.013032722,0.013604946
9.5125,0.014412299,0.01218927,0.013300784
9.525,0.013441182,0.013504946,0.013473064
9.5375,0.013428299,0.011998197,0.012713248
9.55,0.012898452,0.014200999,0.013549726
9.5625,0.012967703,0.013234714,0.013101208
9.575,0.012444298,0.013873445,0.013158872
9.5875,0.013030511,0.013013615,0.013022063
9.6,0.012458793,0.014602253,0.013530523
9.6125,0.013801929,0.014378424,0.014090176
9.625,0.013275303,0.015331061,0.014303182
9.6375,0.013827696,0.014400261,0.014113979
9.65,0.013048227,0.015374735,0.014211481
9.6625,0.01384058,0.013829771,0.013835175
9.675,0.013734289,0.013423058,0.013578673
9.6875,0.014487991,0.01283346,0.013660726
9.7,0.013515264,0.014078166,0.013796715
9.7125,0.013613503,0.013433976,0.01352374
9.725,0.013302681,0.012650576,0.012976629
9.7375,0.013843801,0.011992737,0.012918269
9.75,0.013982302,0.012211107,0.013096705
9.7625,0.013313955,0.012828001,0.013070978
9.775,0.012761562,0.011848068,0.012304815
9.7875,0.011917673,0.012374884,0.012146279
9.8,0.011445804,0.011818042,0.011631923
9.8125,0.011622956,0.012893512,0.012258234
9.825,0.012001418,0.012123759,0.012062588
9.8375,0.011990144,0.013496757,0.012743451
9.85,0.013555526,0.013715127,0.013635326
9.8625,0.013410584,0.014828811,0.014119697
9.875,0.014173948,0.013884363,0.014029156
9.8875,0.013149687,0.013524053,0.01333687
9.9,0.013484665,0.013103692,0.013294179
9.9125,0.012515159,0.013428517,0.012971838
9.925,0.013436351,0.012658764,0.013047558
9.9375,0.012521601,0.013701479,0.01311154
9.95,0.013075605,0.012642387,0.012858996
9.9625,0.01282276,0.013008156,0.012915458
9.975,0.013003133,0.012415828,0.012709481
9.9875,0.012650439,0.012069167,0.012359803
10,0.012689091,0.011416788,0.012052939
10.0125,0.011916063,0.012421288,0.012168675
10.025,0.012408868,0.012991778,0.012700323
10.0375,0.012695533,0.014424828,0.01356018
10.05,0.013413804,0.013816123,0.013614963
10.0625,0.013239873,0.013567728,0.0134038
10.075,0.012813097,0.013283847,0.013048472
10.0875,0.012565084,0.01362232,0.013093702
10.1,0.012341228,0.012858026,0.012599627
10.1125,0.012816318,0.013537702,0.01317701
10.125,0.012616619,0.012956293,0.012786456
10.1375,0.012537706,0.012391262,0.012464484
10.15,0.012379879,0.012636927,0.012508403
10.1625,0.0125522,0.013237444,0.012894822
10.175,0.012544148,0.013827041,0.013185594
10.1875,0.013392868,0.013846149,0.013619508
10.2,0.013280135,0.013218336,0.013249236
10.2125,0.013774551,0.012374884,0.013074717
10.225,0.012882348,0.012284807,0.012583577
10.2375,0.013458898,0.011919038,0.012688968
10.25,0.012945156,0.012440395,0.012692776
10.2625,0.013584515,0.012252051,0.012918283
10.275,0.012966092,0.01190539,0.012435741
10.2875,0.014072489,0.012664224,0.013368356
10.3,0.013903389,0.012945374,0.013424382
10.3125,0.01400807,0.013144637,0.013576353
10.325,0.013254367,0.012612361,0.012933364
10.3375,0.013273693,0.012732464,0.013003079
10.35,0.012978976,0.013401221,0.013190098
10.3625,0.012424973,0.01348038,0.012952676
10.375,0.01285658,0.013201958,0.013029269
10.3875,0.012560253,0.013311143,0.012935698
10.4,0.013858295,0.012934456,0.013396376
10.4125,0.01404511,0.013786097,0.013915604
10.425,0.014713458,0.01412184,0.014417649
10.4375,0.014148181,0.013704208,0.013926195
10.45,0.014141739,0.013496757,0.013819248
10.4625,0.01336549,0.013709668,0.013537579
10.475,0.013822865,0.01376699,0.013794927
10.4875,0.01336549,0.01369329,0.01352939
10.5,0.01343313,0.012934456,0.013183793
10.5125,0.013111035,0.012535932,0.012823483
10.525,0.013695637,0.012855297,0.013275467
10.5375,0.013389647,0.012882593,0.01313612
10.55,0.013454066,0.013054559,0.013254313
10.5625,0.01366987,0.012866216,0.013268043
10.575,0.013752004,0.013414869,0.013583436
10.5875,0.013376763,0.0140536,0.013715182
10.6,0.013531369,0.014539472,0.01403542
10.6125,0.013866348,0.013444895,0.013655621
10.625,0.014423572,0.013772449,0.01409801
10.6375,0.013909831,0.013668723,0.013789277
10.65,0.013801929,0.014580416,0.014191172
10.6625,0.013109425,0.013641427,0.013375426
10.675,0.013014407,0.013611401,0.013312904
10.6875,0.012677817,0.013106422,0.01289212
10.7,0.01210932,0.012626009,0.012367664
10.7125,0.01238149,0.011962712,0.012172101
10.725,0.01228164,0.013019074,0.012650357
10.7375,0.013215716,0.013311143,0.01326343
10.75,0.01326242,0.014348398,0.013805409
10.7625,0.013611893,0.013253821,0.013432857
10.775,0.013679533,0.013341169,0.013510351
10.7875,0.014496044,0.012372155,0.013434099
10.8,0.014260914,0.012918078,0.013589496
10.8125,0.014455782,0.013062748,0.013759265
10.825,0.013573241,0.012666953,0.013120097
10.8375,0.013334891,0.011861716,0.012598304
10.85,0.013111035,0.01247588,0.012793458
10.8625,0.012974145,0.012530472,0.012752309
10.875,0.01278733,0.01254958,0.012668455
10.8875,0.012610177,0.012574146,0.012592162
10.9,0.012259094,0.012142866,0.01220098
10.9125,0.011930557,0.011749801,0.011840179
10.925,0.012317071,0.012454043,0.012385557
10.9375,0.012241379,0.013996278,0.013118828
10.95,0.012655271,0.014004466,0.013329868
10.9625,0.012273588,0.014806974,0.013540281
10.975,0.012085163,0.014165514,0.013125338
10.9875,0.01197404,0.014771489,0.013372764
11,0.01204168,0.014184621,0.01311315
11.0125,0.011932167,0.01355135,0.012741758
11.025,0.011808161,0.012658765,0.012233463
11.0375,0.012201117,0.012696979,0.012449048
11.05,0.013048226,0.010889972,0.011969099
11.0625,0.013555526,0.011725235,0.012640381
11.075,0.013590956,0.011266659,0.012428808
11.0875,0.013220547,0.012653305,0.012936926
11.1,0.013734289,0.013256551,0.01349542
11.1125,0.012701974,0.014738734,0.013720354
11.125,0.012798603,0.013745153,0.013271878
11.1375,0.012321902,0.013341169,0.012831536
11.15,0.013085268,0.011670643,0.012377955
11.1625,0.013006354,0.012806164,0.012906259
11.175,0.0130595,0.011253011,0.012156255
11.1875,0.012882348,0.011599672,0.01224101
11.2,0.012748678,0.010764409,0.011756544
11.2125,0.011750184,0.01125847,0.011504327
11.225,0.011748573,0.010906349,0.011327461
11.2375,0.011869359,0.011405869,0.011637614
11.25,0.012428194,0.011233904,0.011831049
11.2625,0.012621451,0.012243862,0.012432656
11.275,0.013152907,0.012178352,0.012665629
11.2875,0.013607061,0.012467691,0.013037376
11.3,0.013313955,0.013521324,0.013417639
11.3125,0.012951598,0.014413909,0.013682754
11.325,0.013169012,0.015672263,0.014420638
11.3375,0.013030511,0.014924348,0.01397743
11.35,0.012877516,0.014853378,0.013865447
11.3625,0.013304292,0.013676912,0.013490602
11.375,0.012978976,0.014280158,0.013629567
11.3875,0.013360659,0.01333571,0.013348184
11.4,0.013394479,0.013963522,0.013679
11.4125,0.01336549,0.012609631,0.012987561
11.425,0.014157844,0.014023574,0.014090709
11.4375,0.014177169,0.013349358,0.013763264
11.45,0.013827696,0.014705978,0.014266837
11.4625,0.013991965,0.013223796,0.01360788
11.475,0.013054668,0.014097273,0.013575971
11.4875,0.012795382,0.012314833,0.012555107
11.5,0.012389542,0.013267469,0.012828506
11.5125,0.013054668,0.012372154,0.012713411
11.525,0.013930767,0.013655075,0.013792921
11.5375,0.014397804,0.013161014,0.013779409
11.55,0.014012901,0.014116381,0.014064641
11.5625,0.014046721,0.013797015,0.013921868
11.575,0.013487886,0.014615901,0.014051894
11.5875,0.013143244,0.013035452,0.013089348
11.6,0.013078826,0.013201958,0.013140392
11.6125,0.012827591,0.012020034,0.012423813
11.625,0.012265536,0.011659724,0.01196263
11.6375,0.012167297,0.011515054,0.011841175
11.65,0.012273588,0.012219296,0.012246442
11.6625,0.012444299,0.012948104,0.012696201
11.675,0.012289693,0.013272929,0.012781311
11.6875,0.011945051,0.013504946,0.012724999
11.7,0.012197896,0.013431246,0.012814571
11.7125,0.012745457,0.014031763,0.01338861
11.725,0.012845307,0.013889822,0.013367565
11.7375,0.013629608,0.013390302,0.013509955
11.75,0.013629608,0.012874405,0.013252006
11.7625,0.013871179,0.013316602,0.013593891
11.775,0.013449235,0.012396721,0.012922978
11.7875,0.013198001,0.012781597,0.012989799
11.8,0.012228495,0.012325751,0.012277123
11.8125,0.012199506,0.013349358,0.012774432
11.825,0.012183401,0.012729735,0.012456568
11.8375,0.012339618,0.013412139,0.012875878
11.85,0.013043395,0.011929956,0.012486676
11.8625,0.013607061,0.011984549,0.012795805
11.875,0.014273798,0.011285766,0.012779782
11.8875,0.013861516,0.011908119,0.012884818
11.9,0.013787435,0.011501406,0.01264442
11.9125,0.013389647,0.011209337,0.012299492
11.925,0.01309493,0.011010075,0.012052502
11.9375,0.012445909,0.012137407,0.012291658
11.95,0.013080436,0.01140041,0.012240423
11.9625,0.013524927,0.012950834,0.01323788
11.975,0.014106309,0.013524054,0.013815181
11.9875,0.013827696,0.0140536,0.013940648
12,0.013368711,0.013502217,0.013435464
12.0125,0.012909726,0.013251092,0.013080409
12.025,0.012772835,0.013182851,0.012977843
12.0375,0.012555421,0.013106422,0.012830922
12.05,0.011753405,0.013433976,0.01259369
12.0625,0.011700259,0.012893512,0.012296885
12.075,0.011254157,0.01326201,0.012258084
12.0875,0.011666439,0.013177392,0.012421916
12.1,0.011896737,0.013395761,0.012646249
12.1125,0.012146361,0.01240491,0.012275635
12.125,0.012574747,0.011588754,0.01208175
12.1375,0.012217221,0.01097186,0.011594541
12.15,0.012486171,0.011785286,0.012135729
12.1625,0.012254262,0.012658764,0.012456513
12.175,0.012292914,0.013704208,0.012998561
12.1875,0.012399205,0.013447624,0.012923415
12.2,0.012792161,0.013543161,0.013167661
12.2125,0.013713353,0.013398491,0.013555922
12.225,0.013882453,0.012961752,0.013422102
12.2375,0.013913052,0.012950834,0.013431943
12.25,0.013046616,0.012874404,0.01296051
12.2625,0.013048227,0.012574146,0.012811186
12.275,0.011986923,0.012612361,0.012299642
12.2875,0.0122446,0.011954523,0.012099561
12.3,0.012355722,0.011654265,0.012004994
12.3125,0.012951598,0.012175622,0.01256361
12.325,0.013280135,0.011954523,0.012617329
12.3375,0.013697248,0.012808893,0.013253071
12.35,0.013428299,0.013231985,0.013330142
12.3625,0.013595788,0.013526783,0.013561286
12.375,0.01377294,0.013141907,0.013457424
12.3875,0.01407571,0.012336669,0.013206189
12.4,0.013790655,0.012254781,0.013022718
12.4125,0.013299461,0.012347588,0.012823524
12.425,0.013043395,0.012969941,0.013006668
12.4375,0.012643997,0.013139177,0.012891587
12.45,0.012684259,0.013032722,0.012858491
12.4625,0.012635945,0.013229255,0.0129326
12.475,0.012391153,0.013412139,0.012901646
12.4875,0.012436246,0.012778868,0.012607557
12.5,0.012370216,0.012888052,0.012629134
12.5125,0.012668154,0.013090044,0.012879099
12.525,0.012632724,0.013911659,0.013272192
12.5375,0.012727742,0.013750612,0.013239177
12.55,0.012819539,0.013485839,0.013152689
12.5625,0.012750289,0.011894471,0.01232238
12.575,0.013107814,0.012066437,0.012587126
12.5875,0.012666544,0.011253011,0.011959777
12.6,0.012898452,0.011523243,0.012210848
12.6125,0.012595683,0.010193919,0.011394801
12.625,0.012689091,0.011482299,0.012085695
12.6375,0.012064226,0.011613321,0.011838773
12.65,0.012023965,0.012803434,0.012413699
12.6625,0.011471571,0.012418558,0.011945065
12.675,0.011711532,0.012871675,0.012291603
12.6875,0.01167127,0.011515054,0.011593162
12.7,0.011846812,0.01111653,0.011481671
12.7125,0.012167297,0.010919997,0.011543647
12.725,0.013040174,0.012222025,0.0126311
12.7375,0.013367101,0.012858027,0.013112564
12.75,0.013367101,0.013425787,0.013396444
12.7625,0.013188338,0.013818852,0.013503595
12.775,0.012030406,0.014746923,0.013388664
12.7875,0.011816213,0.014241943,0.013029078
12.8,0.01112854,0.014362046,0.012745293
12.8125,0.010849928,0.01383796,0.012343944
12.825,0.010808056,0.013491298,0.012149677
12.8375,0.011355617,0.013177392,0.012266505
12.85,0.010801614,0.013150096,0.011975855
12.8625,0.011858086,0.013248362,0.012553224
12.875,0.012004639,0.012451313,0.012227976
12.8875,0.01200786,0.012200189,0.012104024
12.9,0.011065732,0.01104283,0.011054281
12.9125,0.011316966,0.011272118,0.011294542
12.925,0.011687375,0.01054604,0.011116707
12.9375,0.012428194,0.010709817,0.011569005
12.95,0.011957935,0.00990185,0.010929892
12.9625,0.013032122,0.011807123,0.012419623
12.975,0.013062721,0.011823501,0.012443111
12.9875,0.014193274,0.012986319,0.013589796
13,0.013102983,0.011525973,0.012314478
13.0125,0.012299356,0.011738883,0.012019119
13.025,0.011010976,0.009508785,0.01025988
13.0375,0.010812887,0.010778057,0.010795472
13.05,0.011265431,0.01068798,0.010976705
13.0625,0.011416815,0.01232848,0.011872648
13.075,0.011856475,0.011495947,0.011676211
13.0875,0.011391048,0.012721546,0.012056297
13.1,0.012159244,0.011665183,0.011912214
13.1125,0.011080226,0.011886282,0.011483254
13.125,0.01183876,0.010794435,0.011316597
13.1375,0.011294419,0.01147684,0.011385629
13.15,0.012444298,0.011520513,0.011982406
13.1625,0.012089994,0.012514095,0.012302044
13.175,0.01292422,0.012675142,0.012799681
13.1875,0.012489392,0.013442165,0.012965778
13.2,0.012647218,0.012284807,0.012466013
13.2125,0.012225274,0.011452273,0.011838773
13.225,0.012727742,0.011717046,0.012222394
13.2375,0.012205948,0.011135637,0.011670793
13.25,0.011795277,0.011272118,0.011533698
13.2625,0.011357228,0.010341318,0.010849273
13.275,0.011882243,0.011534162,0.011708202
13.2875,0.011819434,0.010851757,0.011335596
13.3,0.012135087,0.010993697,0.011564392
13.3125,0.011924115,0.009598862,0.010761489
13.325,0.011919284,0.010368614,0.011143949
13.3375,0.011152697,0.009776287,0.010464492
13.35,0.01048435,0.010982778,0.010733564
13.3625,0.010373228,0.010253971,0.010313599
13.375,0.010073679,0.011463191,0.010768435
13.3875,0.010650229,0.010589714,0.010619972
13.4,0.010861201,0.012156515,0.011508858
13.4125,0.011585915,0.011070126,0.011328021
13.425,0.011075395,0.01190539,0.011490392
13.4375,0.011354007,0.011381303,0.011367655
13.45,0.010229895,0.011826231,0.011028063
13.4625,0.010983598,0.010608821,0.010796209
13.475,0.009812782,0.011285766,0.010549274
13.4875,0.010851539,0.010412288,0.010631914
13.5,0.010928842,0.011141096,0.011034969
13.5125,0.012864632,0.011097423,0.011981027
13.525,0.01153438,0.011449543,0.011491962
13.5375,0.011634229,0.010846298,0.011240264
13.55,0.010398995,0.0113349,0.010866947
13.5625,0.010814498,0.010919997,0.010867248
13.575,0.009865928,0.010633388,0.010249658
13.5875,0.010669555,0.009994657,0.010332106
13.6,0.01014293,0.009915498,0.010029214
13.6125,0.009442373,0.009759909,0.009601141
13.625,0.009063912,0.008774517,0.008919214
13.6375,0.009183087,0.008840028,0.009011557
13.65,0.009403722,0.008411478,0.0089076
13.6625,0.008894812,0.008449693,0.008672252
13.675,0.009220128,0.008485178,0.008852653
13.6875,0.009336082,0.008411478,0.00887378
13.7,0.008852939,0.007428815,0.008140877
13.7125,0.008745038,0.00796655,0.008355794
13.725,0.009724206,0.007349656,0.008536931
13.7375,0.009629188,0.00853977,0.009084479
13.75,0.010295925,0.008266808,0.009281366
13.7625,0.009377954,0.009208527,0.00929324
13.775,0.00936346,0.008193108,0.008778284
13.7875,0.008005829,0.008706277,0.008356053
13.8,0.008893201,0.007600781,0.008246991
13.8125,0.007841561,0.007931065,0.007886313
13.825,0.007943021,0.007568026,0.007755523
13.8375,0.007674072,0.007729073,0.007701572
13.85,0.008567885,0.007330549,0.007949217
13.8625,0.007748153,0.007977469,0.007862811
13.875,0.00865324,0.008258619,0.00845593
13.8875,0.007762648,0.008446963,0.008104805
13.9,0.007912422,0.008375993,0.008144207
13.9125,0.007923695,0.008370534,0.008147114
13.925,0.008187813,0.008242242,0.008215027
13.9375,0.008348861,0.008591633,0.008470247
13.95,0.008218412,0.008883702,0.008551057
13.9625,0.008981777,0.00853977,0.008760774
13.975,0.009625967,0.008430585,0.009028276
13.9875,0.009898137,0.007854636,0.008876387
14,0.008735374,0.007731803,0.008233589
14.0125,0.008880317,0.00689654,0.007888429
14.025,0.007757816,0.00624962,0.007003718
14.0375,0.007632199,0.005952092,0.006792146
14.05,0.006234307,0.005367953,0.00580113
14.0625,0.006503256,0.00532428,0.005913768
14.075,0.006405017,0.005512623,0.00595882
14.0875,0.006479099,0.004682819,0.005580959
14.1,0.005271243,0.003520002,0.004395622
14.1125,0.004519151,0.002373562,0.003446357
14.125,0.002623622,0.001186178,0.0019049
14.1375,0.002035799,0.000277215,0.001156507
14.15,0.000430155,-0.001393312,-0.000481578
14.1625,-0.000157668,-0.003066568,-0.001612118
14.175,-0.001991999,-0.005146537,-0.003569268
14.1875,-0.003655619,-0.00655502,-0.00510532
14.2,-0.006414363,-0.008585856,-0.007500109
14.2125,-0.008598166,-0.010002528,-0.009300347
14.225,-0.010975227,-0.013095185,-0.012035206
14.2375,-0.013038245,-0.015718349,-0.014378297
14.25,-0.014940216,-0.018982972,-0.016961594
14.2625,-0.017401022,-0.021521517,-0.019461269
14.275,-0.019188649,-0.023773452,-0.02148105
14.2875,-0.021490017,-0.026273782,-0.0238819
14.3,-0.024665873,-0.029068911,-0.026867392
14.3125,-0.027806299,-0.03207968,-0.029942989
14.325,-0.029521454,-0.035494432,-0.032507943
14.3375,-0.032616786,-0.038120324,-0.035368555
14.35,-0.03469913,-0.041062852,-0.037880991
14.3625,-0.03775098,-0.044177347,-0.040964163
14.375,-0.039338908,-0.046088079,-0.042713493
14.3875,-0.042202331,-0.047073471,-0.044637901
14.4,-0.044046325,-0.048836804,-0.046441565
14.4125,-0.046557055,-0.05058376,-0.048570407
14.425,-0.047278547,-0.051566422,-0.049422485
14.4375,-0.049383438,-0.053605447,-0.051494442
14.45,-0.049947104,-0.05479829,-0.052372697
14.4625,-0.051678364,-0.056029347,-0.053853856
14.475,-0.05149638,-0.056550704,-0.054023542
14.4875,-0.051821696,-0.057708062,-0.054764879
14.5,-0.051992406,-0.056108506,-0.054050456
14.5125,-0.051615555,-0.055950188,-0.053782872
14.525,-0.050997133,-0.054828316,-0.052912724
14.5375,-0.049707143,-0.054629053,-0.052168098
14.55,-0.049043627,-0.05344167,-0.051242649
14.5625,-0.048087006,-0.053692795,-0.0508899
14.575,-0.048040302,-0.051601907,-0.049821105
14.5875,-0.046929074,-0.051132413,-0.049030744
14.6,-0.04592897,-0.048323636,-0.047126303
14.6125,-0.044473101,-0.047690365,-0.046081733
14.625,-0.043424682,-0.045187305,-0.044305994
14.6375,-0.0410444,-0.043904385,-0.042474393
14.65,-0.039490292,-0.04086905,-0.040179671
14.6625,-0.036581775,-0.039711692,-0.038146733
14.675,-0.034837631,-0.037768204,-0.036302917
14.6875,-0.032671543,-0.036711841,-0.034691692
14.7,-0.032167464,-0.03508226,-0.033624862
14.7125,-0.030337965,-0.034593658,-0.032465811
14.725,-0.029447372,-0.032699303,-0.031073338
14.7375,-0.02740207,-0.030878648,-0.029140359
14.75,-0.027178214,-0.029107126,-0.02814267
14.7625,-0.024540256,-0.02657131,-0.025555783
14.775,-0.023532099,-0.025435789,-0.024483944
14.7875,-0.021699379,-0.02457596,-0.023137669
14.8,-0.020766914,-0.023263013,-0.022014963
14.8125,-0.018678128,-0.021524246,-0.020101187
14.825,-0.017860007,-0.020544314,-0.01920216
14.8375,-0.016871175,-0.019108534,-0.017989855
14.85,-0.015656877,-0.018821925,-0.017239401
14.8625,-0.014606848,-0.01735339,-0.015980119
14.875,-0.013234723,-0.018177735,-0.015706229
14.8875,-0.01240855,-0.017413442,-0.014910996
14.9,-0.010885041,-0.017304257,-0.014094649
14.9125,-0.010421224,-0.014307136,-0.01236418
14.925,-0.008820412,-0.013657487,-0.011238949
14.9375,-0.009326101,-0.01155841,-0.010442256
14.95,-0.009105466,-0.011733106,-0.010419286
14.9625,-0.008631986,-0.008370216,-0.008501101
14.975,-0.008615882,-0.007764241,-0.008190061
14.9875,-0.009034605,-0.005487739,-0.007261172
15,-0.007662481,-0.006546831,-0.007104656
15.0125,-0.007243757,-0.005326692,-0.006285224
15.025,-0.006026238,-0.005504117,-0.005765178
15.0375,-0.005580137,-0.005370366,-0.005475251
15.05,-0.004549433,-0.006574127,-0.00556178
15.0625,-0.004807109,-0.006639638,-0.005723373
15.075,-0.00443831,-0.007210128,-0.005824219
15.0875,-0.005010029,-0.006606883,-0.005808456
15.1,-0.004483403,-0.005883534,-0.005183468
15.1125,-0.00447213,-0.006121011,-0.00529657
15.125,-0.004075953,-0.006161955,-0.005118954
15.1375,-0.003845655,-0.005965422,-0.004905539
15.15,-0.003681387,-0.005646057,-0.004663722
15.1625,-0.004444752,-0.006568668,-0.00550671
15.175,-0.003948726,-0.00633938,-0.005144053
15.1875,-0.004357786,-0.006492239,-0.005425013
15.2,-0.00460741,-0.005959963,-0.005283686
15.2125,-0.004055017,-0.006080066,-0.005067542
15.225,-0.004351344,-0.004374055,-0.0043627
15.2375,-0.004140372,-0.004589695,-0.004365033
15.25,-0.005657439,-0.004387703,-0.005022571
15.2625,-0.004567148,-0.005225696,-0.004896422
15.275,-0.00474269,-0.004109282,-0.004425986
15.2875,-0.004005092,-0.005714297,-0.004859695
15.3,-0.004840929,-0.005774349,-0.005307639
15.3125,-0.004644451,-0.007234695,-0.005939573
