Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
1.6875,-0.018342828,-0.01837246,-0.01839855,-0.018831124,-0.018033939,-0.01839578
1.7,-0.018243945,-0.018769604,-0.018467156,-0.018884591,-0.018390176,-0.018551094
1.7125,-0.018412078,-0.018659447,-0.018926786,-0.019064965,-0.01871839,-0.018756333
1.725,-0.018954808,-0.018906172,-0.01942088,-0.01944407,-0.019103616,-0.019165909
1.7375,-0.019268207,-0.019143234,-0.01962702,-0.01942861,-0.01933939,-0.019361292
1.75,-0.019566789,-0.019540377,-0.019654076,-0.019566466,-0.019412827,-0.019548107
1.7625,-0.019735888,-0.020049609,-0.020009025,-0.019529748,-0.019528459,-0.019770546
1.775,-0.020143016,-0.020283772,-0.020400692,-0.019705611,-0.019649567,-0.020036532
1.7875,-0.020269278,-0.020171361,-0.020721177,-0.019739431,-0.020254461,-0.020231142
1.8,-0.020625515,-0.020161054,-0.020834554,-0.020079242,-0.020228049,-0.020385683
1.8125,-0.020638076,-0.020103721,-0.020394573,-0.020157189,-0.020544347,-0.020367581
1.825,-0.020921198,-0.020062493,-0.02040488,-0.020172005,-0.020691544,-0.020450424
1.8375,-0.020909924,-0.020161054,-0.02054338,-0.02013432,-0.020750165,-0.020499769
1.85,-0.020821348,-0.020594916,-0.020470909,-0.020176836,-0.020462857,-0.020505373
1.8625,-0.020823603,-0.020783985,-0.020398116,-0.02048186,-0.020250918,-0.020547696
1.875,-0.020889955,-0.020945677,-0.020488946,-0.020802345,-0.020542092,-0.020733803
1.8875,-0.020907026,-0.021397254,-0.02058783,-0.021057444,-0.020414865,-0.020872884
1.9,-0.021066463,-0.021696802,-0.02089543,-0.021313187,-0.020649672,-0.021124311
1.9125,-0.0210568,-0.02163335,-0.02101686,-0.022040478,-0.021062275,-0.021361953
1.925,-0.021012995,-0.021732233,-0.02129515,-0.022403479,-0.021659762,-0.021620724
1.9375,-0.021199488,-0.021901655,-0.021508055,-0.022284948,-0.021856562,-0.021750141
1.95,-0.021230731,-0.022057871,-0.021603717,-0.021995384,-0.022247263,-0.021826993
1.9625,-0.021081279,-0.022163518,-0.021772495,-0.022089436,-0.022463388,-0.021914023
1.975,-0.021149885,-0.022092013,-0.021921625,-0.022033392,-0.022196694,-0.021878722
1.9875,-0.02139661,-0.022016643,-0.022006336,-0.021974126,-0.022128088,-0.02190436
2,-0.021932898,-0.0218717,-0.021816944,-0.021993452,-0.02211456,-0.021945911
2.0125,-0.022317801,-0.021844,-0.022162874,-0.022543912,-0.022600601,-0.022293838
2.025,-0.022483036,-0.021895535,-0.022021152,-0.022355487,-0.022690143,-0.022289071
2.0375,-0.022660188,-0.022205068,-0.022222461,-0.022192184,-0.022896606,-0.022435302
2.05,-0.022892741,-0.022362251,-0.021944816,-0.022175113,-0.022693042,-0.022413593
2.0625,-0.022851835,-0.0229694,-0.021920658,-0.022138395,-0.022789671,-0.022533992
2.075,-0.022713978,-0.023063129,-0.021992808,-0.021968973,-0.022619282,-0.022471634
2.0875,-0.022558406,-0.023144941,-0.022257892,-0.022024051,-0.022636675,-0.022524393
2.1,-0.022541335,-0.022722031,-0.022613807,-0.022372558,-0.022675327,-0.022585011
2.1125,-0.022874059,-0.02287728,-0.022500107,-0.022823813,-0.022702383,-0.022755529
2.125,-0.02295877,-0.022418295,-0.022914643,-0.022818337,-0.022572579,-0.022736525
2.1375,-0.023286663,-0.022729439,-0.0228834,-0.02260511,-0.022699484,-0.022840819
2.15,-0.023006118,-0.022621859,-0.022890164,-0.022714622,-0.022679836,-0.02278252
2.1625,-0.023055721,-0.022798045,-0.023033174,-0.022902082,-0.022522332,-0.022862271
2.175,-0.022534571,-0.022502684,-0.022968433,-0.022554219,-0.022350977,-0.022582177
2.1875,-0.022443741,-0.022699162,-0.022897894,-0.022347756,-0.022192184,-0.022516148
2.2,-0.022435044,-0.023055399,-0.022766158,-0.022538437,-0.022342281,-0.022627464
2.2125,-0.022498819,-0.022987759,-0.023010306,-0.022674683,-0.022447284,-0.02272377
2.225,-0.023161368,-0.023053144,-0.023130125,-0.022924306,-0.022661477,-0.022986084
2.2375,-0.023408093,-0.022957482,-0.023263794,-0.023342063,-0.022875348,-0.023169356
2.25,-0.023445778,-0.023096305,-0.023118529,-0.023700233,-0.023184237,-0.023309016
2.2625,-0.023407771,-0.023170065,-0.023212259,-0.0240642,-0.023067639,-0.023384387
2.275,-0.0231662,-0.023098238,-0.023346895,-0.023788487,-0.022713334,-0.023222631
2.2875,-0.022962636,-0.023004186,-0.023172319,-0.023885115,-0.022933969,-0.023191645
2.3,-0.022765836,-0.022938156,-0.023123361,-0.023998815,-0.022747476,-0.023114729
2.3125,-0.022897572,-0.023219667,-0.023436437,-0.024060013,-0.022974231,-0.023317584
2.325,-0.023158147,-0.023495703,-0.023362033,-0.02366899,-0.023534998,-0.023443974
2.3375,-0.0236152,-0.023505043,-0.023394565,-0.023210971,-0.024057436,-0.023556643
2.35,-0.02383809,-0.023812322,-0.023382969,-0.023104035,-0.024335726,-0.023694629
